"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"sp|Q9UBD5|ORC3_HUMAN",5,3,5,5,4,5,0.134784924956064,0.293050188138353,25.1751182349214,24.8561046697237,25.3110122348853,25.6029303501574,25.1889633230376,25.5042123267393
"sp|Q9UBE0|SAE1_HUMAN",10,9,11,10,7,10,0.947359134425091,0.966396154737539,28.4149754075744,28.3399737763484,28.3923110395243,28.3330776303819,28.4147248924302,28.4211429935749
"sp|Q9UBF1|MAGC2_HUMAN",2,3,1,2,1,1,0.364465030247475,0.53692301549822,24.7778248776994,25.9190552863908,23.3387216982268,24.9313151062721,23.4790100839967,23.4015644143573
"sp|Q9UBF2|COPG2_HUMAN",9,9,7,9,10,10,0.263820282043856,0.43902027045088,27.5320379869367,27.2790126088891,27.0053594286793,27.3005506003463,27.5239204829278,27.682613832909
"sp|Q9UBF6|RBX2_HUMAN",1,1,1,2,1,1,0.0560416985280059,0.164841402310892,22.2090977112027,21.8667422737679,23.1769783810496,23.1787571976298,23.361899760091,23.1819099657526
"sp|Q9UBI1|COMD3_HUMAN",3,3,2,3,3,2,0.295871415606684,0.470354347540815,25.1106344449712,24.3769082775293,24.3754719772979,25.1636614176391,24.8104251696569,24.7539537303143
"sp|Q9UBL3|ASH2L_HUMAN",8,7,7,8,7,9,0.406764509830236,0.570733557581679,27.0219147960864,27.1615093219734,27.0315057850695,27.1991367935909,27.0633600849128,27.2705833169995
"sp|Q9UBP6|TRMB_HUMAN",2,2,2,2,1,2,0.820051885434763,0.887211307086748,24.4399512883399,24.8325187498569,24.5640842743112,25.1274284222075,24.1633571669935,24.739647341425
"sp|Q9UBQ0|VPS29_HUMAN",5,5,5,4,4,5,0.997888178057361,0.998551226680655,27.6688514644179,27.6763891364431,27.6499754424331,27.3849485299236,27.8653816902826,27.7461855403683
"sp|Q9UBQ5|EIF3K_HUMAN",7,7,7,7,7,7,0.0580755292739391,0.16932877827926,28.638941145257,28.6041307691746,28.6105310784469,29.0449454827932,28.7602796623738,28.9104740544572
"sp|Q9UBQ7|GRHPR_HUMAN",5,6,5,5,5,6,0.693702194303912,0.802162799694422,27.6663952901011,27.4025365486413,27.6502058312936,27.7276400872321,27.3524281029873,27.8579694264699
"sp|Q9UBR2|CATZ_HUMAN",4,3,4,4,4,4,0.0980707852888141,0.236943212799391,26.5780756423079,26.0308606477228,26.6235842980144,26.5637702791103,26.9565098160718,27.0311820177308
"sp|Q9UBS4|DJB11_HUMAN",6,6,6,6,6,4,0.605656137689329,0.734197593260098,26.3176979839016,26.367252741299,26.3617227196908,26.3489675959786,26.5337549144763,25.834006294086
"sp|Q9UBT2|SAE2_HUMAN",16,17,16,17,17,16,0.211551430174324,0.385709992545439,29.4548830984824,29.4537090678042,29.4541340400604,29.6482212205116,29.5456005116233,29.6049469172341
"sp|Q9UBU8|MO4L1_HUMAN",2,1,2,2,2,2,0.259712647055105,0.435069239671844,23.9980376324076,22.655751797654,23.7578415856982,23.721659386763,24.0100232155096,24.0629733919963
"sp|Q9UBU9|NXF1_HUMAN",8,6,10,7,7,11,0.132161006020163,0.290137718755634,25.7593030257397,25.9071418022384,26.9542154737365,26.5140479726889,26.8037417461729,27.3038732528414
"sp|Q9UBV8|PEF1_HUMAN",3,4,3,3,3,3,0.68673636380763,0.798218421354165,25.6526559686021,25.0650253202079,25.4555089979277,25.5970833540558,25.3169167066461,25.498645910532
"sp|Q9UBX3|DIC_HUMAN",4,4,4,4,4,4,0.608545206207478,0.736514128487915,25.7250750941318,25.7517116743394,25.4355178906312,25.5664792819832,25.8173352323511,25.7651198016831
"sp|Q9UDW1|QCR9_HUMAN",2,2,2,2,2,2,0.219327463814238,0.39244415109415,26.4795068580817,26.4219720042737,26.6773627087325,26.5540535311223,26.7609564933926,26.8357230390122
"sp|Q9UDY2|ZO2_HUMAN",0,1,2,0,2,2,0.0088000980748286,0.0409884980433769,NA,22.1078830124474,22.4935853878192,NA,23.2976738614872,23.525868729605
"sp|Q9UDY4|DNJB4_HUMAN",1,1,2,0,0,1,0.75553826226914,0.847027759040193,23.2125699031095,23.4327535599988,23.577035557025,NA,NA,23.485728983177
"sp|Q9UER7|DAXX_HUMAN",1,0,1,1,2,2,0.0016067209146708,0.0110154250265291,22.9696704492389,NA,23.5670157878657,25.2832051498603,24.9563799429979,24.7432616514278
"sp|Q9UEY8|ADDG_HUMAN",1,3,2,1,2,2,0.419036685406125,0.579494259156679,22.8775183136906,24.503200446145,23.7692564501297,24.0553744679334,24.3575317150486,23.8400858126254
"sp|Q9UFC0|LRWD1_HUMAN",3,4,3,2,3,4,0.492956101858485,0.646682830486829,23.8756908529788,25.0815198879007,24.8513838875897,24.9795317989074,24.3951960494184,25.2907494467303
"sp|Q9UG63|ABCF2_HUMAN",11,10,10,15,12,13,0.876217132871439,0.921415671868284,32.3824687164841,28.5449664274421,28.1657980334597,31.198282698688,28.7109018137256,28.5327007630874
"sp|Q9UGI8|TES_HUMAN",6,6,6,7,6,5,0.462343512781225,0.620210211028972,26.9137242856381,26.8054251876614,26.3846120444269,27.6091781294875,26.7324498019001,26.5254149448908
"sp|Q9UGJ1|GCP4_HUMAN",0,1,2,1,1,0,0.199287675833906,0.372983313760393,NA,23.3915117865138,23.7023967801399,22.1964192888814,23.4070895014376,NA
"sp|Q9UGL1|KDM5B_HUMAN",1,0,1,1,0,1,0.595047873929199,0.725817034128542,22.0375939776805,NA,21.236913484209,21.9682565673193,NA,21.7032280454887
"sp|Q9UGP4|LIMD1_HUMAN",2,2,1,2,2,2,0.158831402078782,0.323067913715046,24.1712254862343,23.7479629804923,23.4167362474825,24.1861106050152,24.11437617232,24.0544276636993
"sp|Q9UGV2|NDRG3_HUMAN",5,4,5,5,3,5,0.890706759457,0.930669088627827,25.7753480985338,25.4946199008784,25.4710857243209,25.8036702735564,24.925292059465,25.888482919336
"sp|Q9UH17|ABC3B_HUMAN",0,0,0,1,1,1,NA,NA,NA,NA,NA,23.424486477781,23.5423464912328,23.6201544733013
"sp|Q9UHA3|RLP24_HUMAN",2,2,2,2,1,1,0.309368763767133,0.483475639813181,25.3680872349639,25.3099273358162,25.4720504499925,25.8384458786802,25.3841155060759,25.4595429153179
"sp|Q9UHA4|LTOR3_HUMAN",3,2,3,3,3,3,0.00125422327174692,0.00913964635766546,24.8478348983608,24.6498932923587,24.9752773596986,26.378681830801,25.6895272437113,26.0839262459537
"sp|Q9UHB6|LIMA1_HUMAN",4,5,3,6,5,5,0.696307070447665,0.804151119204773,25.4939329716006,26.124435026053,25.4470207432274,26.0043153913252,25.8020371327831,24.7997982743226
"sp|Q9UHB9|SRP68_HUMAN",10,10,11,10,11,13,0.557244696995631,0.697404859010045,27.871498613338,28.0164976417193,27.9907425160088,27.7248561954447,28.1703054376207,28.3284680360209
"sp|Q9UHD1|CHRD1_HUMAN",10,11,9,11,11,10,0.177010294544645,0.345037693858564,29.4945605078699,29.4455975353136,29.297536428074,29.6402371440563,29.5422080434576,29.5827817351236
"sp|Q9UHD2|TBK1_HUMAN",3,1,3,2,3,3,0.415734642161565,0.576515995483718,24.2058877788782,23.1455405179153,24.4794858327435,23.737274421835,24.6493111375637,24.5710909818317
"sp|Q9UHD8|SEPT9_HUMAN",15,15,14,14,14,15,0.384761883376059,0.552735831190155,28.5361637043595,28.3804875839508,28.3542118800468,28.3985155513431,28.544499374221,28.7027903899696
"sp|Q9UHD9|UBQL2_HUMAN",9,9,7,8,8,8,0.40495810311253,0.569614168699381,26.4464258103018,25.7333385094737,25.6200365602923,26.3157911863886,26.1060641338789,26.0439906768874
"sp|Q9UHI6|DDX20_HUMAN",6,8,7,7,6,8,0.0542271213171436,0.16160826788315,26.2741210783877,26.2229589060526,26.2015997817945,26.4093905194842,26.5012911018437,26.7645671508275
"sp|Q9UHJ6|SHPK_HUMAN",2,1,2,3,1,1,0.997579118141857,0.998463104954565,23.8252773943136,23.0907419892978,23.876650367887,24.6525194669513,23.0538596409265,23.091012120745
"sp|Q9UHL4|DPP2_HUMAN",2,0,2,2,1,2,0.2052911094971,0.379345872646589,23.0829806664946,NA,23.7302111754787,24.1513857472256,23.3727779316704,24.4747827933782
"sp|Q9UHQ1|NARF_HUMAN;sp|Q9H6Q4|CIAO3_HUMAN",4,4,3,4,6,5,0.00729751170341902,0.0352245276453495,25.1412038126892,25.2064548974389,24.6646694627484,25.5754615916577,26.1329049907485,26.0533460430592
"sp|Q9UHQ9|NB5R1_HUMAN",1,2,1,1,2,0,0.210874053314109,0.384947878434329,22.5078836171248,23.116418801175,22.7187982479719,22.7646812214763,24.1093386287467,NA
"sp|Q9UHR4|BI2L1_HUMAN",0,2,2,1,2,2,0.281870452015451,0.457103626060951,NA,24.2328219292688,24.2496927815056,24.3285152208512,24.3352511861277,24.7082047082084
"sp|Q9UHR5|S30BP_HUMAN",2,3,1,3,2,1,0.560042561448015,0.699163385637505,25.1442960289703,25.5123023241664,24.9207461131086,25.6363706183508,24.6413836906016,24.7068545957725
"sp|Q9UHR6|ZNHI2_HUMAN",0,0,3,2,3,2,0.117762261917992,0.269119827691192,NA,NA,24.6274276125044,24.3602792443643,23.9698245102116,24.0690577596621
"sp|Q9UHV9|PFD2_HUMAN",3,4,4,4,5,4,0.0559584186772052,0.164703671389976,28.3306697056095,28.1965549429132,28.3991469229552,28.7224064455737,28.7448724199338,28.4450703373635
"sp|Q9UHX1|PUF60_HUMAN",14,12,12,13,11,14,0.0254493678664196,0.0927260032423255,29.3987211358988,28.9593366081584,29.043811656201,29.6920833571331,29.4753493063481,29.6849331511131
"sp|Q9UHY1|NRBP_HUMAN",5,6,6,6,6,5,0.166959291684252,0.332740220480569,26.6059002788851,26.5590351353164,26.5447341505715,27.1905457375456,26.7228159203112,26.6320059294586
"sp|Q9UHY7|ENOPH_HUMAN",5,5,5,5,5,5,0.0478054458680143,0.147329470962953,26.7729812243503,26.5119643133779,26.7786230537495,27.3037810433242,26.9194144097974,27.0192460015212
"sp|Q9UI09|NDUAC_HUMAN",2,2,2,2,2,1,0.000544940150400276,0.00541501193079076,25.3374595084941,25.6062758960161,25.6722897290904,24.1626387184256,24.5441451043194,23.9872273424942
"sp|Q9UI10|EI2BD_HUMAN",3,4,4,4,4,4,0.401782263661742,0.567266333507422,25.4076687037627,25.4796728492071,25.2813031411709,25.2062751148261,25.6787987379978,25.7873142640878
"sp|Q9UI12|VATH_HUMAN",5,4,5,5,6,6,0.0157549145748383,0.0636109955756206,25.9775529490732,25.7162639339823,26.3723751360175,26.5862134901139,26.6481215775887,26.8810977338732
"sp|Q9UI15|TAGL3_HUMAN",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,26.0045266651392
"sp|Q9UI26|IPO11_HUMAN",10,11,9,11,9,10,0.172944129744637,0.341352209596041,27.7937367266609,27.7533074239228,27.2870926335928,27.7412561651451,27.8790122549143,28.095837761816
"sp|Q9UI30|TR112_HUMAN",3,4,3,3,4,3,0.266767199813002,0.442132871883765,26.7003919294305,27.2536548671839,26.915542104454,26.8306843315052,27.3451057667593,27.6566903104542
"sp|Q9UIA9|XPO7_HUMAN",13,13,12,12,13,13,0.078041069698784,0.204993926104132,28.1182927972857,28.1255061638582,27.9800598952243,28.2771164792225,28.2980695256455,28.3509709054557
"sp|Q9UIJ7|KAD3_HUMAN",2,3,1,1,3,1,0.506547243393485,0.656883021140001,24.7272861666287,25.8007284470854,24.7239645034681,24.8152329186546,25.813497208736,23.0438362193226
"sp|Q9UJC5|SH3L2_HUMAN",1,1,1,1,1,2,0.146259235004996,0.307921353099986,22.3571938805898,22.7057894845141,22.9907297805382,23.0981257941357,22.8952115805704,24.9536389214042
"sp|Q9UJS0|CMC2_HUMAN",8,6,5,6,6,6,0.374471670828843,0.544732908717909,25.3344457627025,25.4147856364495,25.2637036058041,25.3740215068445,25.3260728644299,25.770706492026
"sp|Q9UJU6|DBNL_HUMAN",3,4,5,3,2,4,0.430138554027312,0.589679793959151,25.8449326089291,25.4544568315325,25.7328676320753,25.6960418034111,25.1319623307841,25.6762403685724
"sp|Q9UJV9|DDX41_HUMAN",5,6,7,7,7,8,0.136819290793601,0.295912593428863,26.1692534808995,26.0439045381658,26.3761406914545,26.2324051786177,26.5360683897391,26.7531061189519
"sp|Q9UJW0|DCTN4_HUMAN",2,1,0,1,1,0,0.288107385020274,0.462733439573978,23.9314767981455,23.0071060959269,NA,23.2976572576633,22.4567652218708,NA
"sp|Q9UJX2|CDC23_HUMAN",1,0,1,0,1,1,0.0727936909734786,0.196113235431232,22.5512355638088,NA,23.0787943836928,NA,23.3717966388843,23.4840952589409
"sp|Q9UJX3|APC7_HUMAN",7,8,6,6,8,7,0.634001690185158,0.756382264657128,26.556169449602,27.0831660205805,26.2278316066032,26.6093413210539,26.6827763336536,26.9449485343377
"sp|Q9UJX4|APC5_HUMAN",3,3,2,4,2,3,0.201131943218858,0.374245326696265,24.1712254862343,24.3044128522331,23.2567303322455,25.388090724107,23.7042968187955,24.8236627021257
"sp|Q9UJY4|GGA2_HUMAN",1,1,2,1,1,1,0.6687106144847,0.784206929391474,22.4267910712986,22.6014155391663,22.5074874428442,22.3914045052783,22.5174065732107,22.8362490984211
"sp|Q9UJZ1|STML2_HUMAN",10,10,10,10,10,10,0.157304132374364,0.321438294919665,28.0070682739319,28.2399436434401,28.0843805706496,28.1670688839589,28.4180296045288,28.3966570466876
"sp|Q9UK41|VPS28_HUMAN",3,5,5,5,4,5,0.376323038742714,0.545644251938249,25.6060284500864,25.922346115734,26.3485795971213,26.3217390535081,25.9839606582184,26.2072581410008
"sp|Q9UK59|DBR1_HUMAN",2,2,1,1,1,1,0.235543165393024,0.409616636353226,23.5446975589082,22.9732972167697,22.9070299241155,22.7222148128295,23.0367440439783,22.8296112849498
"sp|Q9UK76|JUPI1_HUMAN",5,5,6,6,5,5,0.102850739704872,0.245371636608256,28.5437945890002,28.4208990983175,28.6148165923877,28.9469150494038,28.7855739311824,28.629269961897
"sp|Q9UKD2|MRT4_HUMAN",6,6,5,6,6,6,0.307816449638706,0.483014138515169,27.8390150377011,27.635380831924,27.2103447446181,27.8365512249233,28.3091978632835,27.4609525580609
"sp|Q9UKF6|CPSF3_HUMAN",14,11,15,14,13,13,0.991037868329456,0.994118359039183,28.1126656154855,27.8537777169334,28.1691781254706,28.0752412070872,27.9617598745786,28.0939262742347
"sp|Q9UKK9|NUDT5_HUMAN",8,8,8,8,8,7,0.173887959625746,0.34165152668425,28.9166013686947,28.8328518780789,28.8335703089058,29.0512960058017,29.0563787770086,28.967673581526
"sp|Q9UKL0|RCOR1_HUMAN;sp|Q9P2K3|RCOR3_HUMAN",6,5,7,6,6,8,0.138425382674527,0.298665653736157,27.3095752982043,26.7528123801537,27.1355503809514,27.4403950815493,27.1894938231506,27.5612740657362
"sp|Q9UKM9|RALY_HUMAN",9,7,8,8,9,7,0.126108904697863,0.28231561814278,28.8542695976533,28.8168374689839,28.7850891308563,28.955733978373,29.1989382633457,28.9561453744273
"sp|Q9UKN8|TF3C4_HUMAN",3,3,2,3,3,1,0.644743075661786,0.76395206290059,25.1715286325661,25.039094559422,24.6940630177542,25.450158500411,25.410332085804,23.058165787372
"sp|Q9UKV3|ACINU_HUMAN",19,21,19,21,18,20,0.365595967615794,0.537406417085156,29.2911601924545,29.4182306809356,29.182958278387,29.3601919725602,29.5040881738359,29.3846669595254
"sp|Q9UKV8|AGO2_HUMAN",1,1,3,3,2,1,0.7135662451629,0.81658872736727,23.9692320975672,22.6162574311618,25.3289111161314,24.8690538646106,24.4352608881676,23.4703691688363
"sp|Q9UKX2|MYH2_HUMAN;sp|P13535|MYH8_HUMAN;sp|Q9Y623|MYH4_HUMAN",1,0,0,0,0,0,NA,NA,22.4799020580716,NA,NA,NA,NA,NA
"sp|Q9UKX3|MYH13_HUMAN",2,2,2,1,2,1,0.376276979929319,0.545644251938249,25.5338581248401,25.7157673014076,25.6189775978698,25.3328701116335,25.733632475596,25.3608129205528
"sp|Q9UKX7|NUP50_HUMAN",10,10,11,10,10,9,0.303735707880483,0.478645946356479,27.5945763868632,27.7650832503466,27.7527868575598,27.7262111921911,27.4864550025213,27.4549334245358
"sp|Q9UKY7|CDV3_HUMAN",7,7,8,7,7,8,0.144142408710224,0.305068503259893,28.1701964790853,27.9348627821603,27.9555210801975,28.3462090024954,28.0716573328567,28.3622508926501
"sp|Q9UKZ1|CNO11_HUMAN",1,2,1,3,2,3,0.00168681604618696,0.0114258394252964,23.3421145608506,24.2820197033883,23.8895880171183,25.8942388416513,25.1333416244048,25.9261204820434
"sp|Q9UL25|RAB21_HUMAN",1,1,2,1,1,2,0.455297693061771,0.61495813968702,23.4668064854901,23.4979584701691,24.6016417451337,23.7064838456415,24.0141219257241,24.9108052647554
"sp|Q9UL40|ZN346_HUMAN",2,3,3,2,1,2,0.337459491926311,0.511281684950728,24.0712566359677,24.8402441541699,25.0536205216329,24.9036375396536,23.4828094843407,24.2176005904356
"sp|Q9UL46|PSME2_HUMAN",4,4,4,3,3,4,0.307757469606125,0.483014138515169,27.1059971867215,27.7497282851371,27.217436467134,26.9132398035814,27.1131417359271,27.3198257002398
"sp|Q9UL63|MKLN1_HUMAN",1,1,2,2,1,2,0.0716262563177563,0.194268062353688,24.9346951054333,24.3137511042623,24.8233805129319,25.3365417463389,24.9842664327169,25.1161902062434
"sp|Q9ULA0|DNPEP_HUMAN",5,6,4,5,6,5,0.134713612601426,0.29303615875457,26.2126372416724,26.1530301910163,25.9780148002516,26.1628611060204,26.6458039429854,26.3918885214078
"sp|Q9ULC4|MCTS1_HUMAN;sp|A0A3B3IRV3|MCTS2_HUMAN",4,4,5,3,5,6,0.745651145264845,0.839903234681269,27.8595204183061,26.9167590164979,27.1364551756132,26.6281473660541,27.7757081200812,27.9480733729247
"sp|Q9ULH0|KDIS_HUMAN",5,5,4,5,5,5,0.153417231938027,0.31623225715751,25.0118890109084,24.8497813719103,24.0094419282625,24.9800871962387,25.1015612781549,25.1763926849859
"sp|Q9ULK4|MED23_HUMAN",4,2,4,3,3,3,0.36322030682061,0.535758846299548,24.4034715020104,23.4121685776287,24.0703485115417,23.9665454267466,23.4211009135279,23.6285240879799
"sp|Q9ULR0|ISY1_HUMAN",4,4,4,2,3,4,0.179545570585917,0.347366470224949,26.0063886847276,26.4765581696727,26.0378765565765,24.3376847561159,25.999952048872,25.9658979566362
"sp|Q9ULU4|PKCB1_HUMAN",7,7,8,6,5,8,0.72177280152339,0.82202407796387,25.6436313153205,25.7182036771495,26.029328692819,25.9786225054589,25.4829248987899,26.1789195497879
"sp|Q9ULV3|CIZ1_HUMAN",2,1,1,2,4,3,0.0770936171001717,0.20321409688365,23.6003137817051,21.803357105646,22.2988140087685,22.9981767411045,24.5583853970085,23.9696555207247
"sp|Q9ULV4|COR1C_HUMAN",9,10,10,9,9,11,0.626382947186548,0.750264622319413,29.1542892472818,29.322250977727,29.3902780794579,29.3601919725602,29.3603025581831,29.3260476962594
"sp|Q9ULW0|TPX2_HUMAN",8,11,9,8,10,8,0.966865200178587,0.978341987549128,27.3732735686808,27.6182710840574,27.3189609079376,27.3702900818581,27.5932160092016,27.3283054513539
"sp|Q9ULW3|ABT1_HUMAN",0,1,1,2,2,1,0.208882788140847,0.382761047428957,NA,22.7449038932976,22.5213777242896,24.5970504387334,24.2891355733194,22.2911966212273
"sp|Q9ULX3|NOB1_HUMAN",7,6,6,7,6,6,0.445254312387354,0.604602407258616,27.6531987578529,27.4736236928012,27.9986802730417,27.7195746324694,27.7099777002911,28.2270324623596
"sp|Q9ULX6|AKP8L_HUMAN",5,5,5,4,5,5,0.0918294025759296,0.228209703431271,26.1887035201489,26.4107188008645,26.3662175379804,26.5177215460297,26.5795700283757,26.5733976248187
"sp|Q9UMS0|NFU1_HUMAN",2,2,1,2,2,2,0.135969500884815,0.295199521863333,24.7693807000668,24.4995330638142,23.7496938941627,24.9382952302104,24.6902458962995,24.8420459035053
"sp|Q9UMS4|PRP19_HUMAN",13,13,14,13,14,13,0.0470572431131679,0.145499505923701,30.2774947450993,30.3917308483079,30.3050547795889,30.8073842529707,30.4550858896485,30.7636956950228
"sp|Q9UMX0|UBQL1_HUMAN",4,5,5,6,6,6,0.0107668269126401,0.0476907097954001,26.2812418374475,26.7082291367384,26.6276850297664,27.1747532510115,26.9881085667733,27.2669402527412
"sp|Q9UMY1|NOL7_HUMAN",1,1,1,2,1,2,0.0487694399989553,0.149586103133252,24.8085564064951,24.8971813315076,24.546666033179,25.9179907245846,24.8521796496039,25.8093355522695
"sp|Q9UMY4|SNX12_HUMAN",1,1,1,1,1,1,0.0643373755317511,0.180993936894428,24.0269495491578,23.8883139955525,23.9202494817295,24.7427595075298,24.2031312310745,24.1717969008225
"sp|Q9UN36|NDRG2_HUMAN",3,4,4,5,5,5,0.00341750080635442,0.0194217215636595,25.5176661673759,25.5745064098435,25.5360833238684,26.2867399419452,26.1536704461579,25.9814489601707
"sp|Q9UN37|VPS4A_HUMAN;sp|Q6PIW4|FIGL1_HUMAN",3,3,2,3,2,2,0.335111274350119,0.509149904233933,25.584139175753,25.3241848905443,25.462951212307,24.9477219348715,25.4121514214091,25.4476172839406
"sp|Q9UN86|G3BP2_HUMAN",7,7,7,7,7,7,0.59492013536154,0.725817034128542,29.0158377482465,29.2809786148588,28.8766159088261,28.9677169623183,29.0036207168548,28.9637800180711
"sp|Q9UNE7|CHIP_HUMAN",2,2,2,2,2,3,0.0599152379769214,0.172466019389506,25.0284326467753,25.219921535037,25.4810149488995,25.841088662055,25.3866237697881,25.931995912893
"sp|Q9UNF0|PACN2_HUMAN",7,6,5,6,5,5,0.2683371014888,0.44353341896742,26.3772027505223,26.2908217035652,26.1934023601173,26.2903475221765,26.0518333801012,26.047254179602
"sp|Q9UNF1|MAGD2_HUMAN",4,3,3,4,4,3,0.21900049234052,0.392169728257815,24.9188924625455,23.9586880601408,24.4578009768358,24.76513830648,24.9281557079777,24.7074047941063
"sp|Q9UNH7|SNX6_HUMAN;sp|Q86XE0|SNX32_HUMAN",5,5,5,6,6,6,0.0349436238258075,0.117554201373789,26.4451188996032,26.6776067719417,26.3473013046067,26.7905181745306,27.0632394834464,26.8298777522008
"sp|Q9UNM6|PSD13_HUMAN",15,14,14,14,12,12,0.862535854438196,0.913504368851214,29.5883863763504,29.5731860703167,29.483990779374,29.456222717154,29.703821111328,29.4158926237038
"sp|Q9UNN5|FAF1_HUMAN",4,7,6,6,8,6,0.134583714429549,0.293035769538652,26.5984629034278,27.4087648748067,27.1908390028949,27.5363795793323,28.3078751298858,27.1996523479573
"sp|Q9UNP9|PPIE_HUMAN",5,4,4,5,5,4,0.597062119259094,0.727880910634805,26.3572966742033,26.0347029553502,25.7635816035644,26.454488790317,26.1983727879977,25.877057501387
"sp|Q9UNQ2|DIM1_HUMAN",6,6,6,6,5,5,0.68673638862409,0.798218421354165,26.6862923219205,26.4266695406391,26.3832267024336,26.9567283542813,26.4965472674558,26.3044354040959
"sp|Q9UNS2|CSN3_HUMAN",6,7,6,6,6,6,0.387343898158416,0.555385506785059,26.9087973093788,26.6890370913508,26.7637945474823,26.8302643533233,26.8444807784495,27.0449012442989
"sp|Q9UNX3|RL26L_HUMAN",0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,23.5101483898921,NA
"sp|Q9UNX4|WDR3_HUMAN;sp|Q12220|UTP12_YEAST",10,13,12,11,12,15,0.0889735379620688,0.223075718375487,27.4893371548115,27.5876314304469,27.4878630954884,27.7238767946117,27.6954221046919,27.8055562354687
"sp|Q9UNZ2|NSF1C_HUMAN",11,12,10,11,12,11,0.105061124490493,0.248907268195095,28.5003253797013,28.6505489567876,28.3126069324186,28.7155628332911,28.7757817213383,28.722503091261
"sp|Q9UPN3|MACF1_HUMAN;sp|O94854|K0754_HUMAN",22,28,25,22,24,31,0.293745196646407,0.469120112565736,27.6162931496347,27.8347242924116,27.8835158906017,27.7422982522078,27.9895054812304,28.1403679057105
"sp|Q9UPN6|SCAF8_HUMAN",3,3,1,2,3,5,0.442007460909201,0.601502924213184,24.4485537190405,24.7779860699024,22.9875533206548,23.4311634743673,24.7319946691215,25.942040066604
"sp|Q9UPN7|PP6R1_HUMAN",5,6,8,7,5,7,0.245527792522292,0.419869253071807,26.1831086392385,26.34968204949,26.5280323540629,26.803983999016,26.3121137646324,26.6309517130865
"sp|Q9UPN9|TRI33_HUMAN",6,6,8,6,7,8,0.233698397840319,0.407506507696859,26.5724457334701,26.623034149513,26.454876086572,26.0877341882891,26.5331977347344,26.4109301962128
