"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"P51948",NA,NA,1,NA,NA,2,19.7613879032751,20.6796772435902,21.0447417951123,20.1608651551445,20.7485972321119,20.7274861362463,0.00443386816056446,1
"P07311",2,1,1,2,1,1,22.3307296804803,22.4882959352159,22.8038087073925,22.4334713406371,22.7251322921341,22.8639317827735,-0.0246572071267993,1
"P38903",1,NA,2,NA,1,1,21.3931285597192,20.1557737311979,21.2271326242065,20.3327028535287,21.5435050683911,20.7001676953204,-0.991707324089933,0.0653731473093254
"Q53FT3",2,1,1,2,1,1,21.7451738051364,21.6464051136393,22.0827935518056,21.698750759868,21.846180161411,21.9656331741674,-0.1211194902261,1
"Q12032",NA,NA,2,NA,NA,NA,21.211931059298,20.6184845328592,21.2447656531312,20.4297377243764,21.6912764426709,20.8247360128197,-0.758338295014935,0.143046525750259
"Q7Z569",NA,NA,NA,1,2,NA,22.2380946178593,19.1661879003344,20.7114069328727,22.483975399079,21.0101051403028,21.052926859804,-0.418838843939133,0.999228499599805
"Q9H8Y5",1,1,1,1,1,NA,19.2770841707839,19.0743007438695,20.0577184451638,19.5335792596408,19.8091384133998,20.0893953662077,-0.148888553209834,1
"Q02455",NA,NA,2,NA,NA,1,20.0207431351078,19.150678070152,20.5631178178046,18.6048214798602,20.6287171893508,19.8844800224732,-1.19086618992593,0.0514138938848214
"Q96EK7",1,2,1,NA,2,2,21.3453657195134,22.1072597054535,21.7193685566328,21.6128507287161,21.7291147268341,21.8633866245577,0.263216018582334,0.905667020204465
"P52893",2,NA,NA,NA,NA,NA,20.8349933990557,19.1534193754844,20.7962632455504,18.5462983118943,21.0809157427154,19.0119758709565,-2.0001596096621,0.00995759379858869
"Q5TA45",1,1,1,2,1,1,21.4937855896756,23.6969725124793,21.2301949223884,24.0752909489829,21.1829501605609,21.1929542051343,1.6860956646572,0.358398976225334
"Q9BUB7",2,1,1,1,2,1,20.840206844685,21.1173900891646,21.5188209728436,20.7783184084609,21.0677192602728,20.9934739160279,-0.179188221382666,1
"Q5VV42",NA,1,2,1,2,1,20.3503370987423,20.4910014009156,21.0174168955413,20.3284755228005,20.742848049848,20.7002424273218,-0.1969608976979,1
"P20485",2,2,2,1,1,1,20.337183601297,20.0405557918617,20.7937121422914,19.8219588372241,20.990572995399,20.2822912552539,-0.658887618215901,0.402603344578508
"P38754",2,1,2,1,1,1,23.7706114722037,22.5802383221577,24.1314539854645,22.8089026233738,24.1868458562727,23.0253932266005,-1.22479238060297,0.0439908236336842
"P06782",1,2,1,NA,NA,NA,21.2834241389177,19.9522984121543,21.8225756931793,19.6058696658997,20.8562178669858,19.3723584111877,-1.67723040328037,0.0302053205880182
"Q12515",1,1,1,NA,2,1,21.6971761911622,20.9847502102502,21.8674578557024,21.0234553916969,22.1338510270007,21.3245329987749,-0.788582157714433,0.139623676277877
"P35236",2,NA,NA,1,NA,1,22.6834054490514,21.3451439680617,23.0760674237837,22.2448869894597,21.3458978922287,22.0142142807457,-0.5003751755989,1
"Q96AD5",NA,NA,2,1,NA,1,24.7886857783115,24.3523048052188,25.1746476270065,25.074031512192,25.5369455579436,25.4461997553618,-0.209247630163,1
"Q92506",NA,NA,1,1,NA,2,23.7891377903772,23.0434280247784,23.2158595591397,22.5560567048063,23.073122342752,22.9172477770848,-0.520462395199801,0.738149116115321
"P50086",2,1,1,NA,NA,NA,21.3472457169479,20.6763734541659,21.5783625554844,20.1100021324244,21.6606460911637,20.4781316804908,-1.10724903217163,0.0525800274553096
"P00724",1,2,NA,2,NA,NA,22.5928966755559,21.7975461591437,22.6019413355358,21.5138199846151,22.8812374940076,21.8993242822277,-0.955128359704266,0.0640952234281531
"Q9BRX5",2,NA,1,1,NA,NA,20.9599021186704,20.7662636067927,21.2359931636591,20.8940357847697,21.3147201432614,21.1206708884646,-0.243215048521301,0.969802618325169
"O75157",1,1,1,1,1,1,19.6154274765409,19.4650063303281,19.8434649859299,19.6597122073342,20.1718253484812,20.0674465062388,-0.146184255683634,1
"P32597",NA,1,2,NA,NA,NA,19.5259528907039,20.2532588884755,20.4714404279436,19.4050851067606,21.4799519242968,20.4054944196751,-0.4711689426777,0.906353366695513
"P39960",1,NA,2,NA,NA,NA,20.7458802669907,19.9470942415971,20.1742791338662,20.4060353689753,20.919841787147,20.1058175804072,-0.460351332341433,0.787769344883574
"P27707",2,1,1,1,1,1,21.0951622973716,21.0579904011058,21.2269213231855,20.9418016555217,21.4286298083146,21.3466051669183,-0.134772068441966,1
"P37296",1,1,2,NA,NA,NA,19.8373237057925,19.2370285806164,20.9143471721444,21.3073478613368,20.7782397916636,21.2110689860164,0.0751782527897002,0.999228499599805
"P35813",1,NA,1,1,2,1,21.0213824446434,20.8355582569114,21.4167119821323,21.1343708538317,21.5230443001036,21.4753029850055,-0.171968877043566,1
"P43121",1,NA,1,NA,NA,NA,19.9015076479348,20.0808575299325,20.0832345376867,19.9684285290652,20.4383898389186,20.3335488879881,-0.0134323591847654,1
"P0AGJ9",NA,NA,NA,1,1,2,20.4333537872958,21.2200228157947,20.8265366560482,20.8785890621175,20.963619322943,21.38133144498,0.418811185535065,0.39587587475958
"Cont_P28800",2,1,NA,NA,NA,1,20.759495999257,21.2503493125772,21.4193346581081,21.2287328342019,21.8760987178186,21.6419403799124,0.0220310505026002,1
"P53295",1,NA,2,NA,NA,NA,20.2614559457916,20.027695121204,20.8110418391129,18.196677473023,20.812028714892,20.4264508359285,-1.07790102321367,0.426375775284985
"P38221",NA,NA,2,NA,NA,NA,21.048886766737,19.4002390657452,21.0909486201117,20.7133191740143,22.5005228039953,20.4000817699088,-1.37557272705857,0.16273311425573
"P49427",1,NA,NA,2,1,1,21.4106343082138,21.474455818878,21.7404355705544,21.4573643451578,21.8215338293545,21.7847105190591,-0.0853576750092676,1
"P13164",NA,NA,NA,NA,NA,2,20.4490871692485,20.4198365097406,20.7077140474464,20.5139976384928,20.437455689115,20.7323934254132,0.0239902226122316,1
"Q6UVJ0",1,NA,NA,2,1,NA,19.2503370286187,20.2087672055219,19.9953263698439,20.486861284453,20.7211657501632,20.58135012533,0.436716488893034,0.655148943404737
"Q9HBI1",NA,NA,NA,NA,NA,2,17.7086217195612,18.0637698215281,18.8420413385383,19.4275180945172,19.534968333019,21.0947046500898,0.833453725005533,1
"Q9UJX5",1,NA,2,1,1,2,19.8960217364024,20.4760229152741,20.3572631119571,19.9232055996552,20.5936906500756,20.5404709928996,0.0309080031312673,1
"P50748",1,2,NA,1,1,1,20.8646255974659,20.5671207602092,21.0515053599229,20.8187777772496,21.2703312610683,21.2088798521955,-0.197227942934266,1
"Q9H0E2",1,1,2,NA,1,NA,20.1075981514358,20.680903742067,21.0528764594908,20.5503201880265,21.283846728004,20.7060902013238,-0.169002402504434,0.999228499599805
"O14618",NA,1,1,NA,NA,1,20.7383402114205,20.6229547767169,20.5766839753294,20.3147538820265,20.4901482228592,20.3463138030868,-0.173716649259633,0.98356700854864
"Q9P032",NA,1,1,1,1,2,21.8796210137336,21.9202756120164,21.7841307867276,21.8054398285936,21.9611393042587,22.0080902113601,0.036304849083398,1
"P52815",2,NA,NA,2,1,NA,23.9804500910796,24.0056351705892,24.6310043773914,24.2291268504924,24.5101529033366,24.6012351053339,-0.0952034151306999,1
"Q01976",1,1,2,NA,NA,NA,20.9524646191963,19.7176417025786,21.5401242538038,20.0860296152611,21.5154647648999,18.3607791991182,-1.9478677069807,0.0274337073475148
"Q9H974",2,1,NA,NA,NA,1,21.0942339689976,20.8911430758885,21.3421730313022,20.1999066841983,21.0657796500873,21.3799463826231,-0.343730169225733,0.924436757272578
"Q96S55",2,NA,1,NA,NA,NA,20.7020334648822,20.9418542988687,21.4425041655045,21.0685122843781,21.4967969822429,21.5053374076104,-0.0418768739241304,1
"Q75N03",NA,NA,2,1,NA,1,21.2164723434349,21.0818032779872,21.4373871084903,21.0757531633937,21.603755252824,21.3665164560944,-0.244513935757968,0.949307103153257
"P00962",NA,NA,NA,NA,NA,2,17.4034527260965,19.2203821539913,23.6153227302782,22.2681404673467,19.2142934808203,22.6476987464026,1.30105081018187,0.988339725909526
"O60508",NA,NA,NA,1,NA,NA,19.365054068951,19.130873723336,19.959136242652,19.8918280155804,21.6044570834866,20.2928831438278,-0.537687504115134,1
"O95319",NA,1,1,1,1,2,19.1290888046019,19.758129470603,20.9283381876039,21.1914156091854,21.2336669215058,21.3452334579449,0.334561541340566,0.999228499599805
"Q7Z2W9",NA,NA,1,NA,NA,1,19.2935489724899,19.4070419727374,19.6811675197677,18.8976755236199,19.5608733144037,19.7350326677883,-0.165279880838568,0.999228499599805
"O14757",NA,NA,NA,2,NA,NA,21.222093828557,20.8264090276227,20.9730240284844,19.5896061274194,21.0580029567642,20.3052105227033,-0.843965045353399,0.203131688636325
"Q15843",2,2,1,1,NA,NA,23.0595685837132,23.967566387708,25.1527439248499,23.8064172628293,25.237692541721,24.16858291271,-0.502479495678934,1
"Q86TU7",NA,NA,NA,NA,2,NA,NA,19.8350638776303,19.8403696588264,20.4763059229708,20.990050281273,20.081130205657,-0.284376634630333,0.973891182063888
"Q9H000",NA,1,NA,NA,2,NA,21.2208125593304,20.7468846340464,21.8882757751206,21.6352639921814,21.9773311133643,21.8537626111323,-0.283502736818401,1
"Q96C01",1,1,1,2,NA,1,21.6044557260912,21.7016001606628,20.1458040599643,21.4723448979355,19.4333269090467,21.4010302683762,1.13046287729077,0.402603344578508
"O94832",NA,1,1,1,2,NA,21.8079114488363,20.6840663754199,21.7981575173908,21.7458786261269,22.0945393976303,22.1994193888299,-0.357081324493567,1
"Q9Y276",NA,NA,NA,NA,2,NA,21.8223260451597,21.6108525052688,22.1872174921217,22.1671982209858,22.1672098613026,22.2756941492678,-0.0410028410205333,1
"P0A7E5",NA,NA,NA,1,2,1,18.7767250928491,20.0614985863489,19.8940348519156,21.9908262332733,19.3600305802243,21.1231108490777,1.7148817145703,0.0364849602803208
"Q9UL40",NA,1,2,1,NA,NA,20.6416124569595,20.8620510240164,21.1024194837964,20.9230506012291,21.2417120511635,21.0430556612679,-0.0525289018020002,1
"Q9GZM8,Q9NXR1",NA,NA,1,NA,NA,1,15.326726155729,NA,15.3091441347755,16.636683098576,19.7711848673908,19.8067454833899,1.41936257168452,0.861740261278368
"Q8TBX8",NA,1,1,NA,1,2,20.2425884347177,20.7919313275207,20.7073456498947,20.8004565947376,20.7764983985848,21.0077725905479,0.291242676536334,0.551896737484015
"P50479",1,NA,2,1,NA,NA,20.8942401097026,21.2271913950672,21.0982631287992,21.043475084952,21.4323706223813,21.5107345946145,0.118842404583534,1
"Q6JBY9",NA,NA,1,1,2,1,19.1321564111044,18.6976049808179,19.6713488551238,20.1625718903804,20.1081393237586,20.0265715571272,-0.00829872055376768,1
"P00431",2,NA,1,NA,NA,NA,20.9893269301449,20.7675718481909,21.5994830555867,21.0532588941719,21.5090707538941,21.7583751170588,-0.1728916267347,1
"Q96DB5",1,NA,NA,2,1,NA,20.3429992841441,20.9225337735353,20.8312121295412,20.715051625705,19.9051647841675,19.0207453321834,-0.1403484888097,0.999228499599805
"P15424",NA,2,1,NA,NA,NA,19.9667592536259,20.1018333655796,20.475435843237,20.1073717760663,20.7996330085766,20.3399565347721,-0.230888809673832,0.979388647651819
"Q9Y3B8",2,NA,1,1,1,1,22.3638129975032,22.2819512449,21.6760287239576,22.7538840995306,23.2547676955593,21.8510326056977,-0.135913822297265,1
"Q8N122",1,NA,NA,NA,NA,NA,19.3691417465235,19.2948374940215,19.7677750931922,19.3406910428015,20.2976039647741,19.979497849659,-0.2731648060026,0.977706705886895
"Q9H2H8",NA,1,NA,NA,NA,2,20.9439872448019,21.5013986645067,21.6046973223574,21.2907853979528,21.6678311833589,21.91260194101,0.162756750983766,1
"P61225",1,2,2,2,2,1,21.3809786015816,22.0368728522907,21.891042088551,21.6554677238847,22.0448553343669,21.9705323198671,0.115332290514334,1
"Q15642",1,NA,NA,NA,NA,2,20.4910133932232,20.5600937243453,20.9204528113217,20.6561903622815,21.0979170282562,21.2557747556244,-0.0124414635166327,1
"P16451",1,2,1,NA,NA,NA,21.1467819809698,19.3175100397359,21.6305159912107,20.7416712680391,21.9522481964555,20.8292967176581,-1.2803560477343,0.141934659051225
"Q9Y6G5",1,NA,1,1,1,2,21.9325622439257,20.8165428898672,20.7616538921313,21.0518433625952,20.9330454934791,21.586799939322,-0.057358479250567,1
"Q8N5M4",1,1,2,1,NA,1,21.5744838151512,21.7634976817646,21.8179919021804,21.5038451439517,21.8450073898877,21.902283099935,-0.022619060522666,1
"P14743",2,NA,NA,1,1,1,21.412681736423,20.1519539399661,21.7430821402344,20.7703432902984,21.9908639641618,21.0363743642528,-1.06265208210063,0.0981705273021028
"Q9H0P0",NA,NA,2,NA,NA,NA,21.0341496093356,21.018389692905,21.0889704827009,20.9878253735027,21.5053491601815,21.6498693625942,0.00920505892796679,1
"P35845",1,2,1,NA,NA,NA,20.3264787313119,19.9050542119506,20.5513280668518,18.3075409022706,21.0307417202022,19.9275537386108,-1.25613322184463,0.0514138938848214
"Q8IUR7",NA,NA,1,NA,1,2,20.9576892514459,20.4051297743566,21.2441114803325,21.1049272633184,21.2384124659951,21.368459036187,-0.187232374637166,1
"Q9Y3L5",2,2,2,2,2,2,22.0668726025458,22.3242301368699,22.7467239365439,22.3180948105966,22.6487180966067,22.6456309492764,-0.058119579651167,1
"P42766",2,1,2,2,2,2,25.3332760285557,25.1248131202862,25.9475156620096,25.5518871766472,25.8386931510926,25.7988057884763,-0.214659585416067,1
"P62768",NA,NA,NA,NA,1,2,22.2633947218163,21.9259380284955,21.7465471236032,21.4741656435474,19.3769503192797,22.1987017648491,0.737304424064268,0.834317361207101
"Q96DV4",NA,NA,1,1,NA,NA,20.8570630473799,21.2302654442104,21.2922910168224,20.7353540727963,20.9540950292446,21.0053134104063,-0.0441720553446328,1
"P53332",1,2,1,NA,NA,NA,23.4938839050522,25.3311378193781,25.3093693514564,23.9548434413515,24.2358756043047,24.1316321749554,0.126161524957233,1
"P52918",2,1,1,1,NA,NA,20.7625045097142,20.3602327773382,20.7654730740895,20.9434029297937,20.9648592333142,21.1615597135785,-0.00921379880249991,1
"P36105",1,1,1,1,2,1,24.3632637288362,22.7865759431684,24.6691467460016,23.1417130152893,24.738921636487,23.6382750414698,-1.40158937046577,0.0342886147041056
"P83881,Q969Q0",NA,NA,NA,NA,1,2,25.228203347533,24.8865974932898,25.6364941913022,25.3640854822685,25.6600700135603,25.6062603861083,-0.222608063576301,1
"Q8WVT3",1,1,1,1,1,1,19.6956030835644,20.4851877219898,20.2072514982214,20.4471044198358,20.9371730854637,21.1122266315524,0.401497035376166,0.696619486221448
"Q7Z6V5",2,1,1,1,1,1,20.9013585801455,20.4756511910792,21.6145114818348,21.0971576942477,21.5656293827322,21.6135969329079,-0.298364542159234,1
"Cont_P01017",2,NA,NA,2,1,1,20.5424783596972,20.8442578098706,20.4832866116344,20.5849716731,19.6281186567526,21.0471861652394,0.607510673375266,0.143503462027977
"Q8WUW1",NA,2,NA,1,1,1,21.6079401358703,22.2821546384275,21.9264667554932,21.832342848691,22.1095266926519,22.1462911608477,0.205618354650266,1
"P30414",NA,NA,NA,NA,1,2,19.9499308702374,19.4073536225618,20.2358475697303,19.9501741741157,20.3475228407859,20.4235447703783,-0.250742904565933,0.969802618325169
"Q9BTT4",NA,NA,NA,NA,2,NA,21.208200118412,20.5812874848802,20.4410203053525,20.8183061865413,20.2209219143257,20.3429205089188,-0.0425427192499666,1
"P59998",NA,2,NA,1,1,1,22.9187513447185,23.3652348575488,23.1845326134723,23.0851853701259,23.4333304853703,23.4196448160795,0.111150200064367,1
"P82675",NA,NA,2,NA,1,1,22.037127646786,21.6006597556269,22.6895286231374,22.2003818526561,23.0126731260593,22.4903630949947,-0.482641564235,1
"P07275",NA,NA,2,NA,NA,NA,20.6053236283446,20.6084867589014,20.6405603818119,18.3456509192042,20.9801882250916,20.0369254911572,-1.07833635532843,0.563716000233078
"O43920",2,1,1,NA,NA,1,21.8518458606771,21.5996890558996,22.1887045878938,21.8387115183133,22.0615633600512,21.972417087382,-0.230432049009066,1
"P34077",1,2,NA,NA,NA,NA,20.8689206834507,19.0267008993914,21.6893365536125,20.4286162638416,20.917345671806,19.6084676999658,-1.47060601522347,0.0717517310139887
"P50861",1,2,1,NA,NA,NA,22.5244195206828,21.7906022481888,22.8326960288314,22.1510898001288,22.5970661730032,22.3511511455217,-0.553779509559366,0.562237140775243
"Q86W50",NA,NA,2,NA,NA,1,20.130264183302,20.5352779874171,20.6623239362279,20.0265560233895,20.7697789372854,20.4527631865167,-0.182589953163999,0.995488337260489
"Q9UKZ1",1,NA,2,1,NA,2,19.5194794438305,21.2191209462755,19.9172789183437,19.6690516692479,22.1066405706229,21.7395108578285,0.361428180184931,1
"P40030",1,2,NA,2,1,NA,21.7751889812515,20.7895928486335,21.7282966127019,20.8342245131706,21.2142592302187,20.9042380665088,-0.7298964652864,0.160867097178223
"Q53R41",1,NA,1,1,1,2,20.5512585883385,21.9237396804559,21.7572455327318,20.8339407932314,21.2041575244035,21.4539378646262,0.2329855642799,1
"P13024",NA,NA,NA,NA,NA,2,19.0024291006366,19.516514488575,20.739329960847,21.240867013914,19.345652391727,21.3417122261456,1.003894091808,0.2708422515151
"P40043",2,1,1,1,1,1,24.0967934771882,22.7226937323761,24.4674581621677,23.075955498804,24.433641469349,23.4826402053603,-1.2388678907215,0.0513697858444269
"Q9UJC5",1,1,2,1,1,1,19.2474352940695,19.9389484368093,21.9687591514447,20.9932210526666,21.9574597100631,22.0712030840444,-0.0567605273523348,0.999228499599805
"Q96PM9",1,2,1,NA,1,1,20.77438965515,20.4200676396529,21.1996738423716,20.8521386574724,21.205470518512,21.2300993238953,-0.225742798337668,1
"P32568",1,2,NA,NA,NA,NA,20.3827883867643,19.9054566100369,20.5406211575734,19.1589016411204,20.383219380569,20.0367170970528,-0.735184525565533,0.0666233962608215
"Q4G0F5",2,1,2,NA,2,2,20.4418689751849,20.9070289088915,20.9488658011988,20.7879067429995,21.0306078704001,21.0195583223535,0.0977171091535673,1
"P34909",NA,1,2,NA,NA,NA,20.5694586105139,19.048491876246,20.6715980773597,19.2005107213554,20.4513572759225,19.5178136519624,-1.30853257141077,0.0257069469424107
"P37903",NA,NA,NA,NA,NA,2,21.4535300027303,21.6242073352694,21.3128693869792,22.0022232256535,20.0874259353247,21.9509799587083,0.907861731532332,0.266637544244348
"Q8N1G2",NA,NA,NA,NA,NA,2,21.1152821494479,21.8981098740273,21.2335226958544,21.5565631198079,21.0933714606517,21.0394035458646,0.3506334112486,0.710127182562606
"Q15057",NA,NA,1,1,NA,2,20.5884181910187,20.5508108880844,20.9513976701398,20.1881606607574,20.7133363766673,20.6445941230377,-0.289862188648768,0.8986944602056
"Q9Y4B6",NA,NA,NA,2,NA,1,22.2849428197544,22.6767326352145,21.0796882240045,21.8108305798359,23.4552189661489,20.6964825007806,-0.5452680980256,1
"P43561",2,1,NA,NA,NA,NA,21.1162935071529,20.0725901008556,21.3069661617442,19.7907145845714,21.1879799522921,21.1483951191972,-0.866513272188333,0.373338971563158
"P38929",NA,2,NA,NA,NA,NA,24.1011995516187,22.9232316282091,24.7071938612763,23.1815558432469,24.8409432695306,23.7229172572198,-1.2738773179166,0.060215615622115
"P41895",2,1,1,NA,NA,1,20.9589303737756,20.1993549760609,21.1889128099078,20.2682564264613,21.3864361584501,20.377501281596,-0.896388886005101,0.055054910037811
"Q53F19",NA,1,1,NA,1,2,21.7633425690237,20.8588155693358,21.1762696488089,21.2934734730864,21.406183851271,21.352038170775,-0.280489618635466,0.934437655367888
"Q9NXX6",NA,1,NA,2,1,NA,21.2117173713692,21.2642452859999,21.1190102798517,21.5711226978409,20.994964941541,20.8748401149619,0.128171835346932,1
"Q9UKI8",NA,NA,NA,2,NA,NA,19.6631949804557,19.7120644973602,19.7532136800008,19.4729699116499,20.1568786713986,20.1991708826402,-0.063027346734934,1
"Q15751",NA,NA,2,NA,1,NA,22.5586369809799,22.7151400480012,22.7820302774921,22.3582759957277,22.7199776150715,22.6986705463335,-0.0961860944937018,1
"P80967",2,NA,NA,NA,NA,NA,20.4808259403088,19.3976379535113,20.9621949233437,20.1476252670954,19.5855644336513,18.7515601091391,-0.910587322519333,0.2708422515151
"P42940",NA,1,2,NA,NA,NA,21.6322397659599,21.0154563994145,22.025995521787,20.8626774594394,22.2463104775378,21.3719078238844,-0.884834694182133,0.128828174569199
"Q8WUZ0",1,1,1,1,1,NA,21.0387093827987,20.64584189199,21.8212403957858,21.3903619821502,21.7357285086686,21.8645076233874,-0.231655596575167,1
"O95834",1,NA,NA,1,2,1,21.2695617513891,21.8732131605674,21.5103010649076,21.2605668394987,20.9780894889105,21.1661886789457,0.180672124601533,1
