"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q12464",NA,NA,9,NA,NA,NA,20.5010235248858,20.1585265477794,1.04590509504464e-21,0.999999999994969,1
NA,NA,NA,NA,NA,NA,NA,19.8974007660548,19.4071491302129,-2.38818446585575e-19,0.999999999339895,1
"P46654",1,1,1,1,1,1,22.4543782263179,21.5793163830809,-0.713891858204936,0.00359399743285446,0.0137957225095315
"Q01081",4,4,4,3,4,4,23.2991301049245,23.2453772617572,0.0318493106962992,0.517446313618719,0.889023972421744
"Q9H0G5",NA,NA,NA,3,NA,NA,19.5767704934973,19.4932406940109,4.34400464699717e-20,0.999999999703037,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35723",2,2,4,NA,NA,2,21.9661662102249,20.8578517833523,-0.941378581902921,8.41088888932464e-07,7.82939533648245e-06
"P17536",10,10,10,6,6,8,22.9060858092466,21.6870731807036,-1.00333130706217,0.433723387888592,0.767670033962437
NA,NA,NA,NA,NA,NA,NA,19.945979657112,19.2245294256528,-1.58441218615795e-19,0.999999999552978,1
"P53224",1,NA,NA,NA,NA,NA,20.0807903515055,18.9882082420285,-0.925759488981582,0.000794482771009899,0.00363684307492649
"P48837",NA,NA,5,NA,NA,2,20.3597051942242,19.197359344932,-0.960156641365041,0.000368467318223279,0.00189733707861704
"P53367",NA,NA,6,2,NA,4,19.5404299855243,19.4072837796905,7.1851297951044e-20,0.999999999511149,1
"Q9Y608",NA,NA,3,NA,NA,NA,19.4897660942182,19.276044530985,2.04361217845402e-20,0.999999999884809,1
"Q92804",4,2,4,4,3,4,20.2000615070142,20.1133878832801,4.75985868617507e-20,0.999999999689757,1
"P83916",2,4,4,3,6,5,22.389548399978,22.2671949358843,6.4679554796469e-12,0.9999963294903,1
"P0AEU0",NA,NA,NA,2,NA,NA,19.227206060141,19.5332430327705,2.36311393634771e-19,0.999999999317086,1
"Q8IWV7",NA,NA,NA,NA,3,NA,18.5242609269286,18.8368135357877,3.62043469355596e-19,0.999999999228512,1
"Q9Y6W5",NA,6,4,5,2,4,19.4520512357701,19.6553931979309,0.184513279664675,0.169838598602195,0.360147900129524
"Q06413",2,3,NA,1,2,NA,19.8581254223288,19.7798573966066,6.41041864826741e-20,0.999999999764581,1
"Q9BWW4",1,1,1,1,1,1,20.4789180954702,20.3909167905515,5.99336304734692e-20,0.999999999782305,1
"Q03533",NA,NA,5,NA,NA,NA,20.2292099261403,19.8820301884919,-1.22766583335029e-19,0.999999999663605,1
"Q96L92",1,NA,NA,NA,NA,NA,19.1297005377159,19.4886250638648,0.452690392638907,0.0188235264368821,0.0580657934154667
"P18899",6,6,6,6,2,3,21.0084876574028,19.9221252173204,-0.990284175274196,5.98830470691226e-09,7.94127443293541e-08
NA,NA,NA,NA,NA,NA,NA,19.8393647535833,19.2036280736757,-0.371671724467203,0.0725590123609147,0.178622419422065
"P27466",1,3,6,NA,4,NA,20.2770625503157,19.2259500544848,-0.835512273544175,0.000167363903650633,0.00095600290418619
"Q9P265",NA,NA,3,NA,NA,6,18.9636239717838,19.0068526799258,0.205539535409909,0.0894936194672053,0.211299338388011
"Q9BZE4",10,12,9,12,12,11,19.5539728571571,19.7169745786082,4.63890722965173e-09,0.999870295091399,1
"P77808",NA,NA,NA,1,1,NA,17.279579974816,19.012452198175,2.26043162710449,3.30787163532295e-06,2.71946207028575e-05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P36010",5,4,5,5,4,4,23.0073760757367,21.866246563042,-0.936073881880924,2.91789801140405e-08,3.45306405923555e-07
"Q04438",5,5,4,2,NA,4,21.3468224016153,20.4358589491259,-0.773214549610335,0.000915036921368019,0.0041313643036616
"Q9UBU8",3,NA,3,3,2,4,19.7130897602434,19.5345198274616,2.84552309901836e-20,0.999999999832495,1
"P32867",1,NA,NA,NA,NA,NA,20.6605736718488,20.0366692552582,-0.394988439546728,0.0370179141819169,0.10186681493856
"P39926",2,3,3,3,2,2,21.7182891310673,20.8281749585848,-0.671738476163116,0.00785123141746234,0.0272444440640146
"P49848",NA,4,8,4,NA,8,19.0049236411143,18.9140698532694,4.80318975205419e-20,0.999999999784639,1
"Q86V48",NA,6,NA,NA,NA,NA,19.1640928798889,18.8309155287174,-4.92128172266271e-20,0.999999999807629,1
"P86790,P86791",NA,NA,NA,NA,2,NA,21.0445345682824,20.9683730201629,0.0974301353079885,0.716035833547247,1
"Q9BWS9",2,NA,NA,2,2,NA,20.5052216938538,20.6577974135747,9.28932379468462e-26,1,1
"P40037",4,3,3,4,4,2,22.9772458718742,21.8634358396452,-0.933920322465207,3.47503411155975e-06,2.84360155671509e-05
"Q8WVX9",NA,NA,NA,NA,NA,2,22.2938596224154,21.3405276695267,-2.08543322095913e-19,0.999999999475729,1
"P10869",5,3,4,NA,NA,NA,20.2474619208971,19.5897764657577,-8.93312033169003e-20,0.999999999620373,1
"Q9BVW5",NA,NA,NA,1,1,NA,19.4222387492155,19.2109673193018,4.31957549723095e-20,0.999999999823832,1
"Q02892",6,NA,7,NA,NA,NA,20.4551870582325,20.4727795385547,-3.9044396800656e-20,0.999999999870168,1
"Q07549",1,NA,NA,NA,NA,NA,19.7495349651456,18.3520106385397,-1.10600245503452,0.000788721594105024,0.00361674419955371
"Q16540",3,4,5,2,5,6,20.2945544303966,20.3498769764589,0.176945290761478,0.0825939879894907,0.198150485731151
"Q04225",3,NA,3,NA,NA,NA,19.9443213901205,18.9458409214754,-0.688475589378299,0.0219350800941781,0.0659104560013956
"Q96EB6",2,4,NA,4,NA,2,21.4015154670373,20.0256274216059,-2.0050624503444e-23,1,1
"Q6P2H3",NA,NA,NA,2,NA,NA,19.4187375854502,19.6526149362522,0.136661039131043,0.35236557832636,0.648686962820554
"P0A867",NA,NA,NA,4,2,1,18.588814887571,19.6869315921702,1.22000332837326,4.27634601075558e-05,0.00027727953617651
"P50109",NA,4,NA,NA,NA,NA,19.5263818468122,18.7808649532032,-0.648740432913596,0.0048985787584283,0.0181436482013927
"Q8IYD1",NA,1,1,NA,2,1,23.3241155989749,23.4472179658331,3.04854701336489e-19,0.999999999198011,1
"Q8NFD5",NA,NA,NA,NA,NA,3,19.0611621737848,19.2785480024319,0.416866038784896,0.0107060096979516,0.0353606503039979
"P0CG12",2,1,4,NA,NA,NA,19.4791536664217,19.359806483803,2.02480256494398e-20,0.999999999875469,1
"Q14061",2,2,2,2,NA,3,23.113682896837,23.0209625562476,6.73463742382027e-20,0.999999999746927,1
"P60468",1,NA,NA,2,2,1,20.3357476604507,20.2294428336353,3.88540568289245e-20,0.999999999816803,1
"E9PAV3",3,NA,NA,NA,NA,NA,19.9692766914769,19.1036838921267,-0.562421191160508,0.0901960863840865,0.212529978170547
"O60671",NA,1,NA,2,NA,NA,20.1252797600019,20.1750540920793,1.34157416786197e-19,0.999999999647036,1
"Q06137",NA,NA,3,NA,NA,NA,18.552172795258,17.8454099787642,-2.89476629923717e-19,0.999999999446483,1
"Q02889",1,2,NA,NA,NA,NA,20.1702535430367,20.484528454915,-2.85092843767301e-19,0.999999999655719,1
"P0DTW1",1,2,2,2,1,3,21.7454489903244,21.5467574476898,-1.41222592369883e-20,0.999999999952212,1
"P49458",2,3,4,3,3,4,24.3631572811897,24.3976336317304,0.199205495802693,0.0369908217179104,0.101845360994852
NA,NA,NA,NA,NA,NA,NA,20.5686160911029,19.3584271896652,-0.960531450157181,0.000952961355398939,0.00427698132125476
"Q7Z7A3",NA,3,NA,NA,NA,4,19.5919315266413,19.644083561967,3.5315398993137e-20,0.999999999888301,1
"P60602",1,1,1,1,1,1,21.2999310587684,21.2627226908111,2.98551365191781e-20,0.999999999865143,1
NA,NA,NA,NA,NA,NA,NA,20.6208478390777,20.9684536289175,0.442987442094331,0.0485569808872432,0.126998882617874
"P38695",1,3,2,NA,3,2,20.4298351219436,19.4259204843898,-0.763974320940026,0.000400651172912248,0.00203163848403286
"P53723",5,6,5,3,NA,NA,21.5616189577598,20.3825705942464,-0.917818192907241,9.27822943177372e-07,8.59131490191258e-06
NA,NA,NA,NA,NA,NA,NA,18.7922987520919,18.3396938023031,-4.82194734996278e-20,0.999999999844235,1
"P52871",1,NA,NA,1,NA,1,21.7922227053231,20.6781239414665,-0.869060972445728,0.00160025492756505,0.00676774479782717
NA,NA,NA,NA,NA,NA,NA,19.2942449192394,19.7495693678997,0.592840940207431,0.00362618560018526,0.013909162498385
"Q16384",NA,NA,NA,2,3,3,19.617914748412,19.4733229392274,2.83073123594389e-20,0.999999999839175,1
NA,NA,NA,NA,NA,NA,NA,19.324473454111,19.554396338499,0.291232855423478,0.257528662286506,0.50119331841747
NA,NA,NA,NA,NA,NA,NA,19.0217494531704,17.8741388488191,-0.961619024602057,0.000489832458383525,0.00238940454283571
"P56556",NA,3,2,NA,NA,2,20.4745232203063,20.4878751944948,0.0448724694992285,0.698597632640268,1
"P07108",3,NA,3,3,5,5,22.3159339720697,22.3254437896393,0.146268625215958,0.169087242956961,0.358987316302027
NA,NA,NA,NA,NA,NA,NA,20.2804314366595,20.8549307820207,0.705043258226505,0.0250337863316217,0.0738147062895526
"P36405",3,NA,NA,3,NA,4,20.1593987141362,20.3152119753728,0.225142751564154,0.37142670790939,0.677398121750435
"A1L429,O76087,P0CL80,P0CL81,P0CL82,Q13066,Q4V326",1,NA,1,1,1,1,24.0421910729578,23.8887736065403,-5.4777451220218e-20,0.999999999742417,1
"P38116",3,1,3,NA,2,2,21.1122668397465,19.9380734632671,-0.954891896136614,0.000885584120005775,0.00401901374496172
"P30414",NA,NA,NA,NA,NA,5,18.5948333513339,18.6707278979093,1.67238647657618e-19,0.999999999355341,1
"P09132",NA,NA,NA,3,NA,NA,19.772601087014,20.2029650272026,0.0861600928046853,0.471637298012469,0.82457123566642
NA,NA,NA,NA,NA,NA,NA,19.3241200613144,18.1997295389593,-0.943250899974564,0.000439782145554098,0.0022085348850947
"P06780",3,2,4,2,3,2,21.900507001698,21.0214437501044,-0.686894834937047,4.00509785743505e-05,0.00026097415421657
"Q9NZD4",NA,1,2,2,NA,2,20.1647609594665,19.860801373308,-2.10116233908932e-20,0.999999999883721,1
"P83876",NA,NA,1,NA,NA,NA,20.3214486963599,20.4782808143044,1.30620361431544e-19,0.999999999392707,1
"Q01976",NA,NA,3,NA,NA,NA,18.6228031332041,18.4586704299466,5.40655761167538e-20,0.999999999826892,1
"P0A7R9",NA,NA,NA,2,2,3,19.9747546406432,20.8857183885018,1.02012104517804,0.000171593755952941,0.00097910469612932
"Q9P305",NA,NA,2,NA,NA,NA,19.6222190770587,18.4430396759537,-0.928683604869391,0.0336117725025509,0.0938143496924716
"P01111,P01112",1,NA,NA,NA,NA,NA,20.1777061821637,20.0097332370561,-1.1157688772961e-20,0.999999999948891,1
"Q14671",10,9,7,6,9,7,19.8519916062657,19.8863187520457,0.103297662361322,0.197955360184445,0.407015345170822
"P57721",1,1,NA,1,NA,2,23.0209405904161,22.8843533992875,-4.99740051591629e-20,0.999999999803322,1
"Q9BPZ3",NA,NA,NA,1,NA,NA,20.0970746971152,20.018293338234,-1.46339645316134e-20,0.999999999921116,1
"O43865,Q96HN2",NA,4,NA,NA,NA,NA,19.7327617689224,19.5129582790831,-4.68712048387356e-20,0.999999999838438,1
"O00743",4,3,4,2,5,NA,21.6748593077923,21.3226700247396,-4.54649110436918e-20,0.999999999929449,1
"P50623",1,1,NA,NA,NA,NA,19.3576392520306,18.4162081924433,-0.54798409647131,0.130130877509197,0.289802013288414
"P27707",2,NA,NA,2,NA,2,20.4123699906395,20.1826561513086,-1.50819987799643e-19,0.999999999409121,1
"P25631",NA,NA,3,NA,NA,NA,20.0508802858752,19.0708509913161,-3.13830100646645e-19,0.999999999263689,1
"Q9H4A6",2,NA,NA,1,4,5,21.3442781684139,21.4321562227404,0.260334566893704,0.0280399437960462,0.0809120217852043
"Q08285",NA,1,NA,NA,NA,NA,18.4893259918737,18.228350884117,-1.0036302533451e-19,0.999999999779644,1
NA,NA,NA,NA,NA,NA,NA,21.0029690960369,19.9290215073388,-0.727843801664094,0.0565065472939989,0.144356997394833
"P55199",NA,NA,4,NA,NA,1,18.9615827328867,19.002856727603,0.079587138096325,0.564347685029502,0.957757904046853
NA,NA,NA,NA,NA,NA,NA,18.5649101170789,18.0876170397131,-0.106720341095919,0.439801985229465,0.775827165120693
"P18859",2,2,2,3,4,4,22.0202844290036,22.0145304490812,8.7741311848686e-20,0.999999999563568,1
"P62847",6,5,7,7,5,6,22.7641268579987,22.8319766456727,0.040598498286484,0.555885619892285,0.94461181641709
"P07273",NA,4,6,NA,5,NA,20.0671138614264,19.1329651956825,-0.750544806060592,0.00253783210693251,0.010147483227568
"Q03532",NA,NA,3,NA,NA,NA,19.952200706069,18.9867328944281,-0.760588387745598,0.00467471537843057,0.017449185125429
NA,NA,NA,NA,NA,NA,NA,18.7610990082695,18.6942800512332,1.01026938643407e-19,0.99999999958089,1
NA,NA,NA,NA,NA,NA,NA,24.2350106116787,23.7775627812648,-0.172882656554328,0.251317875188656,0.492008807583725
"P40509",3,4,5,2,NA,2,20.0123080147197,19.1062966753624,-0.456474095146527,0.0320291136491923,0.0902560928139011
"Q7Z422",NA,2,3,1,1,NA,20.2825066726975,20.3533736342308,0.048940988952072,0.599618782912483,1
"Q99618",NA,3,NA,NA,NA,NA,18.7202427534422,18.6083465537421,-7.15518635883705e-21,0.999999999969359,1
"P14922",5,5,5,NA,NA,NA,20.3660357714704,19.1444738746148,-0.960074902441496,0.00196618065358558,0.00809477495290539
"P34909",3,1,2,NA,NA,NA,19.4820446867625,18.4093826941466,-0.810029250834048,0.0344550803497673,0.0957714177479689
"P53073",NA,NA,3,NA,NA,1,20.5168414439499,19.3990092753247,-0.883287404301188,0.00178099695844544,0.00742814625212208
"Q96JB5",8,4,4,3,3,5,20.0883705792377,19.8989808779636,-5.92541747865286e-21,0.999999999976143,1
"Q08723",8,4,6,4,5,3,21.0606539170101,20.1227473567441,-0.720640106011779,6.51521048233692e-08,7.30090890143828e-07
"Q9BTT4",NA,NA,NA,NA,2,NA,19.0248898962505,18.6160979864746,-4.87527823311573e-20,0.999999999925721,1
"Q6PKH6,Q9BTZ2",NA,NA,NA,1,NA,NA,19.5573396340683,19.6930800335092,0.0238950085361235,0.731041647286889,1
"Q3E764",2,2,2,1,2,1,23.0494432763127,22.2096247741176,-0.649400959857219,0.00214548442166125,0.00875782426722978
"Q9UNL2",NA,NA,1,NA,NA,2,19.5714405567279,19.6527358702639,1.69794367392949e-19,0.999999999366183,1
"Q9Y3B8",4,NA,4,5,5,3,21.6341622644297,21.5426563568083,5.82514173779186e-11,0.999986510772791,1
"O75251",3,3,NA,NA,NA,NA,20.8374065054537,20.7893700636394,9.85080182201687e-20,0.99999999937189,1
"P63173",3,3,3,3,3,3,22.9361209868178,22.8877885788773,0.14727613411738,0.0752713685627905,0.183841871020087
"P38825",NA,5,NA,NA,NA,NA,19.4063376835298,18.6880630873416,-0.414726674179512,0.0574151685165166,0.146042052737433
"Q08412",8,8,8,7,NA,8,21.5272510814881,20.5065333282051,-0.807741224376634,7.6299776876047e-05,0.000464486992331921
"Q8WVT3",NA,NA,1,NA,NA,NA,20.4935191049736,20.6769623562023,0.145365021077865,0.382627026052417,0.695375194776731
"Q5VWZ2",3,NA,NA,NA,NA,NA,20.6308898440496,20.497848536652,3.57361756906371e-20,0.9999999998659,1
"Q9H6D7",NA,NA,NA,2,NA,NA,19.3023335337205,19.9572155284039,0.661993950428359,0.094462488458143,0.22148956645139
"P43362",1,NA,NA,NA,NA,NA,19.7657866625517,19.7610934268789,9.10947560654133e-20,0.999999999583456,1
"P21283",5,3,5,5,NA,6,19.8233461691706,19.9554203135006,0.223530674598369,0.0789708366874168,0.191371935737459
"P32588",NA,4,NA,NA,2,NA,22.1436605678814,21.0585789525491,-0.893992387607302,0.0018832956217486,0.00778389529490142
"Q04178",5,5,NA,4,4,4,21.5308783843995,20.4263593361177,-0.865387969483841,0.00132361544929524,0.00570289170724919
"Q9UJX5",NA,NA,NA,2,NA,3,18.9077225384471,18.9752115595948,2.4751452514607e-19,0.999999999258791,1
"P11388",5,5,2,NA,4,NA,19.8009247165138,19.6615450209674,4.88056116223454e-20,0.999999999771487,1
"Q8IWD4",NA,2,NA,NA,NA,NA,17.7991154576255,17.4079357312455,-1.88436390239273e-19,0.999999999279404,1
"P62316",5,6,7,6,6,6,24.7661006799916,24.5796550154441,3.76909509393491e-20,0.999999999646466,1
"Q9Y3U8",NA,NA,NA,3,5,5,24.2265989813545,23.8995607620094,-0.050099234688029,0.594586423167249,0.999753788300969
NA,NA,NA,NA,NA,NA,NA,19.5820965092626,19.3075845472714,1.30224292451562e-19,0.999999999547987,1
"Q05209",2,4,5,NA,5,NA,20.2371900789314,20.035719057968,2.51143651937583e-20,0.999999999834425,1
"P39523",3,NA,NA,NA,NA,NA,17.4950338058007,16.3285000984865,-0.73742359503473,0.0352401071898105,0.0976876500776364
"O60563",3,NA,NA,3,NA,NA,20.156462972187,20.2291076962052,9.79132127032357e-20,0.999999999360427,1
"Q99613",1,1,1,1,1,1,21.9919623718409,21.8436233268084,7.50369257828675e-21,0.999999999972515,1
NA,NA,NA,NA,NA,NA,NA,19.5086807438579,19.581583937428,0.133528183670092,0.386802070002585,0.701560592946269
NA,NA,NA,NA,NA,NA,NA,19.3222766458294,18.8044059678785,-0.0832735230659,0.519241170060016,0.890658074610584
NA,NA,NA,NA,NA,NA,NA,18.8325640392723,18.5478340247032,-1.32568218643738e-20,0.999999999944252,1
"Q9BTL3",NA,1,NA,NA,NA,NA,19.9505962349194,19.0016567970197,-0.716716299556164,0.00831641466157628,0.0285954635725079
"P14317",NA,NA,7,5,5,5,20.4135908600945,20.2441804100597,4.14899028585416e-20,0.999999999733469,1
NA,NA,NA,NA,NA,NA,NA,18.4148806976484,18.6926833794183,1.52848755913055e-19,0.999999999620038,1
"Q9Y3D7",2,1,1,1,2,1,21.0138041213485,20.9759952786352,5.86536320438331e-20,0.999999999816249,1
"Q9P1U0",NA,NA,NA,NA,NA,1,19.2703407959886,19.2746801072516,-5.73067097185894e-20,0.999999999772248,1
"Q9Y6I4",NA,NA,2,NA,NA,NA,20.0945739586104,20.0146959542251,6.02323319311564e-20,0.999999999760039,1
NA,NA,NA,NA,NA,NA,NA,25.6717315972695,25.5718022703551,6.12725685128279e-20,0.999999999651186,1
"P48606",6,7,NA,7,6,NA,21.6188915354727,20.513092580611,-0.944926432176542,2.15195240871319e-06,1.82604578990164e-05
NA,NA,NA,NA,NA,NA,NA,19.3637119579635,19.3867791935837,1.85090946465255e-19,0.99999999945277,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cont_Q3SYV4",2,1,3,1,1,3,24.7228335711658,24.7943504377769,1.09451855313763e-19,0.999999999483271,1
"Q9NSG2",NA,NA,NA,2,NA,3,17.9151719062351,18.9394149291369,0.458060741903019,0.210853579137887,0.428527220134681
"P32939",3,3,3,2,NA,NA,21.5669064471893,20.5388398241407,-0.833133352809194,9.87783193671972e-05,0.000589098270757137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q01433",4,3,2,3,NA,NA,20.6161431990576,21.0798021661459,1.34370383878564e-17,0.999999995783511,1
"Q8TEA8",NA,2,NA,2,2,2,20.1425389087339,19.9746512489109,2.72813202671229e-20,0.99999999988166,1
"P47035",NA,5,7,NA,NA,NA,19.987782990335,19.1041767837569,-0.612366731389519,0.021996284704688,0.0659920363569984
"P39101",3,5,NA,NA,NA,NA,20.6507261762991,19.8871188519961,-0.680575390400623,0.00612750889214484,0.0219906645060052
"Q6RW13",NA,NA,2,1,NA,NA,20.795923948768,21.1556109991729,0.190575551552477,0.252116831550991,0.493207055940004
"Q9NQW6",NA,7,NA,NA,NA,NA,19.7880923768794,19.6491901184405,-1.45893002327154e-20,0.999999999920875,1
"Q96A00",2,NA,NA,NA,3,NA,21.080446632951,21.380536750461,0.294119611522632,0.224870141761868,0.450576513037552
"P41091",2,3,3,3,3,3,23.7876472016245,23.6518392017066,3.53665771610755e-20,0.999999999738817,1
"P50094",3,2,NA,NA,NA,NA,20.7608089976083,20.0650389165121,-0.343645942956446,0.0895066572072125,0.211299338388011
"Q9BQ69",3,NA,3,2,3,1,20.6707721667305,20.736389061167,0.0490549595439367,0.530126790763965,0.906989618410469
"Cont_Q05B55",4,2,NA,2,NA,6,21.6262915315748,21.9703559886004,1.68803622598811e-19,0.999999999737218,1
"P36161",NA,3,NA,NA,NA,NA,19.921466640422,19.0324983137592,-0.310753132716225,0.182211467366388,0.381026990792313
"O00571",6,5,3,5,7,6,22.4951142714336,22.4671504808202,8.04395917814744e-20,0.999999999381611,1
"P53600",4,3,3,NA,NA,NA,21.6962215209212,20.2847888800332,-1.19687582976037,0.000276003115062491,0.00148344647790206
"Q06706",NA,6,NA,NA,NA,NA,19.3916919537487,16.9638320830083,-0.51029495725462,0.230838098793423,0.460028737905835
"Q08686",8,6,8,NA,NA,NA,20.4328591139726,19.3869138350768,-0.877408713133676,6.87863520924783e-06,5.28463415348036e-05
NA,NA,NA,NA,NA,NA,NA,19.9780400130806,20.1907174443066,0.221386848637363,0.212367872044326,0.430609922646927
"O60488",NA,NA,NA,2,NA,NA,19.6569566080777,19.4865994203982,-3.44656082456858e-18,0.999999998242634,1
"Q9H4A5",NA,NA,NA,1,NA,NA,20.750147651922,20.5485664326235,-1.29920634004012e-20,0.999999999945497,1
"Q03769",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"Q53H96",2,2,1,2,NA,NA,20.4054930074423,20.2070794026494,-1.55669908900775e-21,0.99999999999419,1
"Q9UK99",NA,NA,NA,2,NA,NA,19.6220404007809,19.5099850075305,2.37485099483904e-21,0.999999999990714,1
"P38861",3,NA,NA,NA,NA,NA,19.7879635093006,18.7408442957693,-0.936722891719172,7.87278050766924e-05,0.000478164965701706
"O60732",NA,NA,6,NA,4,6,20.760774871197,20.8168352212468,2.0006987546333e-19,0.999999999544602,1
"P06102",NA,1,NA,NA,NA,NA,20.8103297125661,19.9600889805198,-0.662754887187524,0.00398757201973934,0.0150978515926716
"P21269",NA,NA,NA,NA,NA,2,22.3590646782204,22.3364579232367,1.37576736354759e-19,0.999999999432935,1
"P14120",5,3,7,4,3,3,22.1237891876361,21.0168986788108,-0.992504045293705,9.42085058976193e-12,1.99691764709893e-10
"P35613",5,3,4,3,4,5,22.2696987242078,21.9989964117499,1.86934122347406e-20,0.99999999982641,1
"Q99575",5,NA,5,4,6,NA,19.569047377158,19.6583446679485,0.0271678221008935,0.716246293978384,1
"P11632",2,1,1,NA,NA,1,23.9045814829249,22.9722039458895,-0.622769494373609,0.00751953933659593,0.0262661340956673
"P11633",NA,NA,1,NA,NA,NA,23.6226365141396,22.9488980863584,-0.317548245810033,0.0888807468315879,0.210364386447139
"O75886",NA,NA,NA,NA,NA,1,21.2126004018855,20.7392686659853,-1.97277084443718e-19,0.999999999363765,1
NA,NA,NA,NA,NA,NA,NA,20.885838351538,19.9009251589113,-0.746770838530029,0.00254233053538675,0.0101577748416134
NA,NA,NA,NA,NA,NA,NA,21.1201723811425,21.0244816666105,2.14786311263851e-19,0.999999999897536,1
"O95989",NA,3,2,2,NA,2,20.8563428452875,21.0439238286756,0.033408709960187,0.62253016018046,1
"P09651",3,3,3,3,3,3,25.391170248367,25.2783165501588,2.19218858065065e-10,0.999968306732428,1
"P37303",NA,3,NA,NA,NA,NA,19.849421968645,18.656219757753,-1.03632940011771,0.0609738764437487,0.153613422372365
"Q01476",NA,NA,6,NA,NA,NA,18.801648216902,19.0594996596205,-7.02434877439996e-20,0.999999999851565,1
NA,NA,NA,NA,NA,NA,NA,20.1021734191903,19.9272841954379,3.46678161646097e-20,0.999999999825543,1
"Q9H8W4",3,NA,NA,NA,NA,NA,20.0286133114828,20.4366554169182,0.0383089036054635,0.768308314637345,1
"P0AGD3",NA,NA,NA,2,3,2,19.7037614155832,21.4874820892942,1.96289675743085,9.05188479086521e-06,6.77671601789881e-05
