"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"Q92766",1,2,3,2,2,2,0.290552369051341,0.456905359924758,21.3990782453456,23.3859947825323,24.2891644159725,23.661485266659,23.6998229595281,24.3234335468137
"Q92769",4,4,4,4,4,5,0.175281727991609,0.334745145916889,27.6035901014432,27.4522046615621,27.4582632384207,27.7325680575717,27.62403333051,27.6702434790289
"Q92783,O75886",6,5,6,6,3,6,0.267604802027122,0.433645125132818,27.0242926916723,26.0441081552528,26.2776234561597,26.5158355620892,25.7213168894978,25.8651063822211
"Q92785",6,4,4,3,3,3,0.17503598237668,0.334635407639899,26.8589059982804,26.1295454812511,25.9312882841104,26.1713775237455,25.7916371145957,25.5880424164832
"Q92797",12,9,9,12,9,12,0.0139469957291411,0.0592982116396395,27.1590687430189,27.0901007289262,27.1342843091657,27.6321524633704,27.3903255959457,27.6553915598288
"Q92804",3,2,2,3,3,2,0.688645014215062,0.791072541915005,26.392148200149,26.1856985553206,26.1655777900547,26.5230087360964,25.7676193167384,26.1779642491204
"Q92820",2,1,3,3,2,3,0.155438032130634,0.312097165173931,24.0059129707905,23.2204764359697,24.4968896126567,24.7189113652009,24.0723728049397,24.8047807376744
"Q92828",2,1,2,1,1,2,0.148689012496523,0.302956112190375,22.4105868545881,22.3960732821975,22.4832355379124,23.0548111422164,22.417399513079,22.7448506892306
"Q92841",19,20,20,21,19,19,0.169186412068699,0.328424507055726,30.145086403153,30.0627304841783,30.247037968929,30.5450614133308,30.4325202220575,30.161095677836
"Q92878",21,20,24,22,23,23,0.793756808685161,0.865745117829571,28.5786096124,28.5446382499306,28.8938638678076,28.3992492267222,28.9187550554325,28.8583313285834
"Q92879",6,6,6,6,5,6,0.220503856345434,0.38415264090528,27.2179539667694,27.2288827343804,27.2617952120587,27.3179866022483,27.4149695481052,27.3990945201834
"Q92888",18,19,19,20,15,17,0.575648788514829,0.701980210233801,27.897662983614,27.8570073347089,28.2421109579404,28.0251605217395,27.616997596753,28.0286644736778
"Q92890",4,7,7,5,7,7,0.325189070602119,0.490541057428899,27.2863004957272,27.6516582169554,27.5566032241681,27.4983442569272,27.675456428649,27.8277278999181
"Q92896",4,4,3,5,4,3,0.589491789741168,0.713520975313357,24.8597656524565,24.4354775355119,23.9563448259081,25.1148056605435,24.5671749769135,24.1470746434394
"Q92900",28,30,26,30,31,32,0.304120018398742,0.469708660047912,29.763840927274,29.7587531597241,29.5619472356848,29.9682889842015,29.9122275848413,29.6691332865609
"Q92905",6,5,5,6,6,6,0.413282018613338,0.567310270460833,26.8815283543861,26.4989641539589,26.5708512621435,26.8009360275917,26.6997916207778,26.8306814498522
"Q92913,P61328",2,2,1,1,1,2,0.115837555125758,0.260624646684015,29.8759059345463,29.9582880592175,30.6519617781552,28.6146054020051,29.7784990900571,29.8355812109755
"Q92917",8,10,10,10,9,10,0.590864522262935,0.714668750466974,26.9630638777777,26.913507900866,27.084117009077,27.1938367918948,26.8495365333025,27.1591087430722
"Q92922",29,29,27,29,30,27,0.0796335990135235,0.206377274816474,29.1456472383218,29.1183974092168,28.9361105821113,29.3365363513505,29.7554097931823,29.2324302041977
"Q92925",9,9,10,8,8,8,0.635853690003549,0.75016553345705,26.9289664629464,26.9800024228565,26.767405376116,26.9023410123215,27.067644839144,26.8899336970613
"Q92945",26,25,25,27,27,26,0.446909852040064,0.595447550159421,31.0888447431193,31.0228866571573,31.0832961791045,30.9985388875092,31.2486045333413,31.2476291442637
"Q92973",19,19,18,19,19,19,0.0978676260930393,0.234947423667273,29.4252697414423,29.3978019860608,29.4674809194508,29.8127414881175,29.5560046567486,29.6287823004168
"Q92974",17,18,19,20,17,20,0.281271243488337,0.447042495550532,27.8320126975385,27.6855408275735,27.9390745666032,28.0223649012354,27.7542219940891,28.3306094678863
"Q92979",8,8,9,9,9,9,0.755110425312946,0.837618234821477,27.0217345148998,27.0202749461132,27.2669790095925,27.0177558469753,27.3020433054197,27.1258304793895
"Q92990",2,2,2,2,2,1,0.203975543110763,0.367563492062956,23.8115186331384,23.9834691733039,24.1942074479721,24.428469893733,20.3682102009112,22.8704152936062
"Q93008,O00507",15,16,17,16,15,13,0.794270602044517,0.866118482497162,26.9316943787484,27.1028899681751,26.8993233186093,27.4050798503204,27.0398137849374,26.6629959762509
"Q93009",31,28,26,30,27,27,0.12081658593025,0.267416553695746,29.1003525052643,29.271910017975,29.0730179661609,29.3598299382336,29.4398799072918,29.2891739583241
"Q93034",5,6,6,6,7,6,0.0870828983497361,0.217320019547686,24.776190901109,24.6365035803813,25.1246918086701,25.0668434391504,25.4179635034768,25.1676332146899
"Q93045",1,1,1,1,1,1,0.811476344908564,0.876741608156825,29.8224402545927,29.6996991164973,29.5622883313317,29.4920039118091,29.8766641094475,29.8323259993193
"Q93050",6,5,6,6,5,7,0.200647328907073,0.363902929375091,26.0242462198321,25.7195839242217,26.2222486039466,26.3122400595854,26.0159732326688,28.0239576326505
"Q93074",1,2,1,2,0,1,0.0603283806002888,0.170722120350237,23.3951161358354,24.1069725152009,23.3780864154985,23.1078176899781,NA,22.5509359786499
"Q93100",1,1,1,1,2,1,0.392863922008175,0.550903850656105,22.7742468656022,22.6756049359936,22.7958943658138,23.0439720565872,23.5125580436475,22.4570431227548
"Q969G3",8,8,8,8,8,7,0.246794612793146,0.411405805022503,27.4715270408807,27.4766765597323,27.6587346655735,27.6301135486455,27.6740214663417,27.749273618183
"Q969H8",4,3,4,4,4,4,0.429490703321042,0.580818619136434,26.7011442146107,26.5676034260208,27.2191684395138,26.4719035076577,27.4917307034735,27.3746290488746
"Q969S3",2,2,3,2,2,5,0.629562204669888,0.745235222823436,23.8839888922894,23.8083314740078,24.9064533634658,24.105020513309,23.3081697581122,26.5137944805526
"Q969T9",2,2,2,2,2,1,0.184221342362545,0.344937381302421,24.3141837003216,24.5422001324518,24.5675928296893,24.1366170299153,24.5148398868134,23.3003457712198
"Q969U7",2,2,4,2,2,3,0.549679348768534,0.681165454030879,24.5168385572559,24.5225972271031,25.6185307640511,24.6483931043776,24.5489893592464,24.8297505982643
"Q969X6",10,9,7,10,8,10,0.314413419004279,0.479934173282144,27.1886044389335,27.4060565907623,26.5388136017672,27.6367904424547,27.2610031346995,27.135049598504
"Q969Z0",11,13,13,12,13,13,0.68012457267694,0.783516695548413,28.0596955634253,28.1300895800838,28.3466906555821,28.3734473014571,28.3762270893468,27.9976655362423
"Q96A00",2,2,2,1,2,2,0.644432291812641,0.755928357163412,25.0873942368976,24.6894684167869,24.8033598705016,23.1971724228449,25.4320675408361,25.0749837433671
"Q96A26",2,2,3,3,2,2,0.920566293809556,0.944911742350268,25.5648175057287,25.60357938395,26.3873006374388,26.0814575689861,25.6353834783087,25.7543197088935
"Q96A33",0,1,1,2,2,1,0.0318022521461123,0.109348655949634,NA,22.4690035302722,23.0731920470107,23.7946728761939,23.897707694775,23.2855852656862
"Q96A35",3,3,3,3,3,3,0.740221200498574,0.829014918784545,23.6016915929878,24.4173148647758,24.922735416401,23.5870205895919,24.9109253073502,24.9756861918265
"Q96A49",5,5,6,4,6,6,0.0849985533542919,0.214019068620588,26.8431859294696,26.7549824132393,26.9098882603455,26.9179349607085,27.2113059919183,27.2224097273989
"Q96A65",11,11,9,12,9,11,0.0770914922273375,0.201866965473737,26.0228513680935,26.017759572297,26.1495041705633,26.3612663074662,26.1860240852946,26.4295501150187
"Q96A72",7,7,7,7,7,7,0.0907418395028535,0.223035051741564,24.7629952586088,24.4565088460566,NA,25.1172765482609,24.9522364297111,24.8553669696387
"Q96AB3",4,3,4,4,3,3,0.241564113925576,0.405901643192975,25.6992243830332,25.8543137630985,25.8682601376606,26.4227143787203,25.7787883938669,25.9790895013499
"Q96AD5",0,1,1,2,1,1,0.116904745517747,0.262438164271174,NA,22.3658319794371,22.2360938431948,24.1934833634166,22.5681366362632,23.0942075266751
"Q96AE4",22,23,22,22,23,22,0.494795523563383,0.63642309468418,30.5467732845641,30.6205347771574,30.5355008677264,30.5571306385285,30.7682433399961,30.6267086764673
"Q96AG4",7,5,4,7,4,6,0.0944882580182658,0.22923160002414,27.0557792812312,26.9390585877375,26.9597949205627,27.7971610472199,27.1049233770834,27.2757326029503
"Q96AT1",2,2,3,3,3,3,0.0326390739053413,0.111391866416134,24.3436067444252,23.9535022650166,24.3069190535205,24.5339899761397,25.1725151219966,24.7124629338299
"Q96AT9",2,1,0,2,1,2,0.665238621812879,0.771999876741248,26.6211490998963,23.5635557467006,NA,26.5600122902834,22.6017728568693,24.0207481867016
"Q96AX1",1,3,2,3,1,2,0.273188164948987,0.440010657256803,22.0579056091248,23.8172278744962,20.807325174912,23.4923586311137,NA,23.2368172606117
"Q96B26",6,6,6,6,6,5,0.126582054560913,0.274996110790181,26.89988090628,27.2702719603139,27.384918448981,27.5625290226123,27.7502934127902,27.2857839520833
"Q96B36",3,3,2,3,2,3,0.909121974350335,0.937575455394226,25.0406963190926,25.2873394848325,23.9530945750503,25.1141989468902,24.54703967696,24.7575705308264
"Q96B54",2,2,3,2,3,3,0.531171503656798,0.667233838590024,24.7659998311094,24.8920348896214,25.5703580330648,24.5385191970665,26.1476182628937,25.4529617126959
"Q96BD8",2,4,4,3,3,4,0.733551260500005,0.824469830170344,23.8665726686452,25.1537788555155,25.4280515169085,24.6714173635378,24.8210069296739,25.4523423087332
"Q96BJ3",3,3,2,3,3,3,0.128194102075759,0.277305528730046,24.5561330126384,24.5273551875298,22.7264203130822,24.8446519944973,24.8767368808628,24.8578191304729
"Q96BK5",0,0,2,0,1,1,0.0966013705683862,0.232792711231354,NA,NA,24.5243967928277,NA,22.58166904957,23.5789643431777
"Q96BM9",1,1,1,0,1,1,0.104965652303342,0.245227340325707,23.9786403999297,24.1701742385693,24.0355231026553,NA,24.6106276312993,24.2255375508495
"Q96BN8",3,1,1,2,3,3,0.26603831567995,0.432633461847852,24.1057372925348,22.7254783096015,22.1039984860631,23.4529491856361,24.6991333497181,23.1643231243615
"Q96BP3",9,10,11,9,8,9,0.632526541810541,0.748218164563241,26.5527862881662,26.5472505012538,26.6072507642851,26.5238875065844,26.2523326438065,26.7050783502241
"Q96BR5",3,3,4,3,2,3,0.60751931551331,0.727438922963313,25.6341186073054,25.775646794909,25.8711864977732,26.0061557983047,25.3008248041926,25.6381563334728
"Q96BY7,Q2TAZ0",1,1,2,1,2,2,0.44722760591007,0.595451591476205,23.461145249581,23.5617419229836,24.5251096119907,22.2183293310707,24.2534006265041,23.6326472783858
"Q96C01",3,2,3,3,3,3,0.233378566233247,0.396633626528981,25.9489829883427,24.8807631482766,25.5716893647759,25.8544098229233,25.7841485511603,25.89195810482
"Q96C19",8,9,8,6,8,8,0.533675154794609,0.668394318839301,26.9795754168148,27.0663996269483,26.6905141324175,26.952678094251,27.1548147930801,26.9273469616449
"Q96C23",2,3,2,3,3,3,0.0769941782657222,0.201864713546072,25.0235954568423,25.9959294561215,25.4971491321912,25.8847718281176,26.2517128513983,26.1388124745629
"Q96C36",9,9,10,10,10,10,0.466550106471834,0.612327848567334,28.4432169046447,28.5790437716372,28.5796087695013,28.5441088249562,28.6658629429545,28.6508995780457
"Q96C57",2,2,3,2,3,3,0.0665631275551461,0.182129120953978,24.7721563154549,24.6516937435865,24.8737272117426,24.9328858535421,25.1394848002245,25.6237678413209
"Q96C86",8,9,8,8,7,8,0.152963155340691,0.308923189774422,26.5523674011982,26.7380165099236,26.6106128516281,26.8801400274482,26.7201740628323,26.8853519773906
"Q96C90",3,4,4,3,4,4,0.860202309528439,0.908441485996518,26.6017071646921,26.8181778145655,26.6399366897907,26.9534610329682,26.3748832360807,26.8347610238119
"Q96CN7",4,6,6,6,6,6,0.0671650865531464,0.183046175131991,27.0569155300423,27.4562105472529,27.5396327241674,28.031291884251,27.691226342782,27.6267903715913
"Q96CP2,Q4VC44",2,2,2,3,3,3,0.0247034531844337,0.0912093964564282,23.869783146713,24.0028344981708,23.6974420160835,24.0900985541185,24.6048822301651,24.631813892535
"Q96CS3",4,3,3,4,4,2,0.30994400095916,0.475844118189884,24.9799348773974,24.3403490662418,24.3229946365198,24.8954041834642,25.4222623935881,24.4038009246008
"Q96CT7",5,5,7,6,5,7,0.0901471547633624,0.222439315441985,26.6677677681608,26.6873904368536,26.9686181968505,27.233377094721,26.8532042844775,27.2991324165274
"Q96CW1",12,11,10,12,10,8,0.875128091875402,0.917926263866977,27.655968653971,27.7981500224211,27.2192470969323,27.7249460246226,27.5426781794702,27.3051073343226
"Q96CW5",1,1,1,1,1,1,0.0840481029506072,0.213213551292841,21.7343966974573,21.2916563183652,20.8219185056872,NA,22.1605599444438,21.7974323488026
"Q96D46",10,9,9,11,8,10,0.106798494746508,0.246882927672591,27.1313987463768,26.8875970910753,26.8741668810987,27.9140522470118,27.1345547994585,27.223620187171
"Q96D71",2,2,2,1,0,0,0.0116534555569768,0.0521360531605754,23.1344545605982,23.2689601737557,22.8672606090579,21.9369030329204,NA,NA
"Q96DB5",4,3,3,2,3,2,0.10793672899654,0.248949097891752,25.5420502644076,25.3810032960107,24.0813848605401,24.3869566530543,24.3195051136568,23.8763205813661
"Q96DF8",4,3,4,4,4,2,0.943339551289,0.961228177034646,25.0264751813275,24.5049284808066,25.1464630892732,25.4907414814048,24.8227347083725,24.2862474472928
"Q96DG6",8,8,9,8,9,9,0.51063014270446,0.649180178907684,28.9647901512685,29.2007703051045,29.4300985732816,29.1170960370562,29.4552071480149,29.3883407005205
"Q96DH6",2,3,3,2,3,4,0.715435706433704,0.813156110080252,24.4388654051736,25.0262611272386,24.9062970373065,24.6268289196509,24.9338086557982,25.0513771304147
"Q96DI7",14,13,13,14,13,14,0.0255749681734127,0.0932028602048396,28.9340770811646,29.0079084194264,28.9900744142764,29.2354707973079,29.3130713099849,29.3101422127308
"Q96DM3",1,2,1,2,2,2,0.0591398966000808,0.168956797356905,22.574173962934,22.4319735735127,22.5799457153812,23.7343609994324,22.5674498021436,23.6044634043901
"Q96DV4",2,2,2,2,2,2,0.479548253308842,0.623956266734405,24.6025633496966,24.4214881249635,24.3368645696426,24.6377162517299,24.7531653510614,24.331090874389
"Q96E11",3,4,4,2,1,2,0.0128424264435797,0.0556875337117698,25.0402367888957,25.2871870332519,25.5522637634024,24.2345155868799,23.2001966204735,24.4922039245749
"Q96E29",1,1,2,2,2,2,0.113084320973804,0.255958612173677,22.0403287066455,22.0052240127012,22.6655440249402,22.7662943153874,22.3945332615231,22.9222182735455
"Q96E39",2,2,2,2,1,2,0.588332974194341,0.71263066010926,24.4750164386043,24.7252892695654,24.9771832004233,24.8667644077234,23.2669845134434,25.1530044076132
"Q96EB1",1,2,2,1,1,1,0.63738476294347,0.750800008775062,22.5875455696668,23.9745594252587,23.4843250918337,22.5958998965143,23.5181137263063,23.2971954941987
"Q96EB6",1,1,2,2,2,3,0.10665691036566,0.246882927672591,23.0415965739086,23.6342998950158,23.7837086390087,24.2884638497442,23.7541918150256,23.8771998981733
"Q96EE3",3,5,5,3,3,5,0.572090792905937,0.699454530263646,26.4705894233209,27.1191684228848,26.8028980804626,26.7296611922363,26.9384111517875,27.0950769958523
"Q96EK5",2,3,3,3,2,3,0.855207439855427,0.905397773781128,24.1788679892205,25.0311123660033,24.8954300393648,25.0900985541185,23.9896828028267,24.8140401836278
"Q96EK6",5,5,5,3,5,5,0.446778819226428,0.595430030583823,25.4787517932743,25.383658064591,25.6376549675413,24.3116906048882,25.5808865385923,25.6618738120414
"Q96EK7",0,1,0,1,1,2,0.127705206346826,0.276840771355288,NA,21.9460435930189,NA,22.8490680157585,NA,NA
"Q96EK9",4,3,4,3,3,4,0.49515353574558,0.636716015542496,24.9671309470697,24.6654124731143,24.6692983189399,24.5143860258228,24.8204305433135,25.6543788768436
"Q96EL3",2,2,1,2,2,1,0.373240155809056,0.535274283643254,24.3198742137903,24.406239101095,23.6552737102731,24.3122604057411,24.9890161585817,24.0282884909888
"Q96EP5",10,10,9,10,9,10,0.511518440544686,0.649817649124915,29.3755460348291,29.2226384107,28.9951822820601,29.2629687407534,29.3821711104195,29.2431491343777
"Q96ER3",1,3,2,1,2,2,0.965978704239117,0.97719976669573,22.9072578521317,25.4716677084444,23.8369235267961,23.4641560682413,24.7757589559205,23.8801855728277
"Q96ES7",3,3,3,3,3,3,0.0180173508769525,0.0722266978408626,24.3229755649217,24.2620265076212,24.4493450986684,24.9078450171335,24.6312156860901,24.7610522502207
"Q96EY1",6,6,6,6,7,7,0.0925413532317487,0.226137578700321,26.2936642082606,26.0732768750975,26.5151748349323,26.6823366880783,26.4462218456305,26.7602183568582
"Q96EY7",5,6,5,6,4,2,0.10596709376247,0.246500657638684,25.5045319962226,26.5759893922638,26.1751950874511,25.9062822882036,25.3050747633418,24.5766385056973
"Q96F44",0,2,2,1,0,2,0.273469242886975,0.440042416636543,NA,23.8314326245092,23.3387772283141,22.4883303615295,NA,23.523992636798
"Q96F86",9,6,6,5,6,6,0.810663570399881,0.876342684521643,26.5905773502577,25.8521099327398,26.323287397137,26.0789723467617,26.2435882313704,26.2828837284575
"Q96FF9",3,3,2,2,3,2,0.710630187745223,0.809698416039052,24.3319394736637,24.6841057475961,24.2934741877836,23.870030115631,24.8312854826666,24.2867107936429
"Q96FJ2",1,1,1,1,1,1,0.89762269567473,0.931341169060331,24.6310397349097,24.8992347800044,24.924241623297,25.5808858989753,24.8949729344291,23.7949031965196
"Q96FK6",1,2,2,1,2,2,0.762764792789458,0.842678252051521,22.973316051207,23.9307285120153,23.9332843503645,23.0720629595133,24.0098435951696,24.1375653885424
"Q96FN4",1,1,1,1,1,1,0.00611875743058001,0.0313764911490961,25.6934787360932,25.5072863826822,25.7384346663328,25.2170606304115,24.8447261305532,25.0067139608965
"Q96FV9",12,11,15,13,11,14,0.0919282872316061,0.225252683314215,27.0823589580654,27.1562851304655,27.4543257312968,27.6045055848348,27.3799969232777,27.6433601848779
"Q96FW1",9,10,9,9,10,9,0.273891876723016,0.440288874719977,28.3014316088368,28.2936065264116,28.1745137368215,28.5857334566676,28.5677932600766,28.1748387286363
"Q96FZ2",1,2,0,1,1,2,0.923804011513396,0.946551602567203,22.5960748296671,24.1270774586232,NA,22.4285900257181,22.6748634839341,24.7127092578314
"Q96G03",12,12,13,12,11,11,0.665953689181146,0.772561342226451,27.565695858901,27.6315645634022,27.9687117720113,27.6899047152029,27.8858699476955,27.7973905422591
"Q96G21",1,3,1,3,2,2,0.0138133763649631,0.0588787882020496,22.7577277429771,23.2904155623577,23.4992236095648,24.4730505774091,23.8808891614147,23.9581326796659
"Q96G28",2,1,1,2,2,2,0.531964602314163,0.667566013984804,23.9487871296619,22.8998570818196,22.6884701721594,23.8187048700529,22.8321549344574,23.7536495117626
"Q96G46",6,7,7,6,9,6,0.146245163382066,0.299669095433191,25.4795316009602,25.8116210599476,26.6487239933666,26.1331889149615,26.8661081177081,26.7844420704963
"Q96G74",3,3,2,2,3,3,0.56687862568631,0.69447100129555,24.4605271724387,24.2845012452201,23.8396275821329,23.6325761958618,24.476720025968,23.9713692658118
"Q96GA3",10,10,11,10,12,9,0.162563346301426,0.321262216560925,27.9532729618895,27.9076192405144,27.9179068982638,28.1406902545279,28.1851289049101,27.9887430843298
"Q96GC5",2,2,2,2,2,2,0.351727890071951,0.515532561007401,24.9389601381833,24.3111367442692,24.2950870387519,24.0764588775761,23.6504767165075,24.7750844224894
"Q96GD0",7,7,7,6,6,7,0.371471562929851,0.533647003514983,25.2285608756074,25.8924759152463,25.7756656149249,25.8745015381513,25.7328794225678,25.8785617809543
"Q96GD4,Q9UQB9",3,3,3,3,3,4,0.231496975200907,0.394694832639867,26.1441137720964,26.4384733883989,26.2406082553625,26.4840740888516,26.4172775402144,26.4205305169732
"Q96GG9",4,4,4,4,4,4,0.0820168986424404,0.210287997483739,25.6029056814774,25.472847827153,25.3578227940999,25.881895832001,25.7417344614125,25.6340265156125
"Q96GK7,Q6P2I3",6,5,5,5,6,6,0.0462411053749867,0.141811671675202,25.594635919466,25.2244946435486,25.5226641928742,25.6044058903821,26.4022958303617,26.1879915240491
