"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"Q8NFW8",5,6,5,7,6,5,0.0201836293242467,0.0762232756433886,26.218956498441,26.1996676387161,26.4159055551605,27.0306724867677,27.0535897913528,26.5188438441706
"Q8NG31",2,1,2,2,2,2,0.213191327070783,0.37421271031047,26.1556956886806,21.8195601275922,26.2517570861536,26.1626324853426,26.6148398890294,26.6145271922259
"Q8NHP8",1,1,2,1,1,2,0.886328681685288,0.925733501175707,22.1375601576939,23.1771832034869,23.6182429755428,22.3843192975062,22.9220379166271,23.8610622631237
"Q8NHZ8",1,1,1,2,1,1,0.195604202680066,0.35292956759436,23.2665235742952,23.2628150472498,23.0072562778988,24.5882224843891,23.2462127513241,23.363710333194
"Q8NI22",1,2,2,2,2,2,0.00677742725151202,0.0331744883276801,24.8278072939914,24.8543317262143,25.2734623081153,25.5745634922036,25.6316629668523,25.7567631636599
"Q8NI27",17,16,19,17,18,21,0.0370435286374606,0.11906042412088,27.7992435912632,27.49969934011,27.6041772147759,28.0141928606416,27.8972932850526,28.0279842573215
"Q8NI36",16,18,16,18,15,17,0.554585048336411,0.683603618079088,28.0198085085859,28.3400183509061,28.174505019057,28.408046412618,28.1058377719251,28.2940449251271
"Q8TAC1",1,2,1,2,1,2,0.0133258601845729,0.0560300222691444,23.4050691471792,23.8125764613567,23.5870529663101,24.6666161783836,23.984399241621,24.478603037584
"Q8TAF3",4,2,3,4,3,3,0.377857780805823,0.530444061534077,24.7159539660477,24.0028320384133,24.6660235879228,25.019442151292,24.6930580241792,24.4175811827224
"Q8TAG9",2,3,2,1,4,4,0.69661955845197,0.792996135220094,23.4236638471375,24.268715145953,23.3823923486426,22.4372384351517,24.6089319156569,24.8852559898497
"Q8TAQ2",10,9,10,12,10,9,0.0931163790285122,0.223930902017961,27.2482025689897,26.8007694643196,26.5690681654434,27.5279308555418,27.2856569578486,27.1171057755294
"Q8TAT6",6,5,6,6,5,7,0.571576565237474,0.697574181544505,26.212355193208,25.9909469675884,26.636832802478,26.3260316306908,26.057933081259,26.9908065079066
"Q8TBC4",2,2,2,2,2,2,0.186998730455286,0.344575776698559,25.2028690483322,24.5138832265289,24.722385509106,25.2876160897947,25.010713935713,25.0788214228237
"Q8TBN0",3,2,2,3,3,3,0.128746176267906,0.27541781248101,25.1350783812034,24.390115418415,24.2714361344009,24.9259353649834,25.1313038376902,25.0774323980455
"Q8TBX8",2,2,1,2,2,1,0.46194439286721,0.609600902591904,25.2581445332345,25.1312698881929,24.0723018038384,25.4395861900081,25.3700172835677,24.5951906273584
"Q8TC07",3,3,4,4,3,5,0.281395385553741,0.442054321245236,25.3920222914171,25.5596958103795,25.285028367266,25.845323604841,25.6012185645835,25.3761914534684
"Q8TCC3",1,1,2,0,1,2,0.588759207958736,0.71177689058118,22.7612047394147,21.8201963767936,23.5191627573559,NA,22.2573345178396,23.9883859813286
"Q8TCD5",2,2,0,2,2,1,0.647851030003814,0.755259263173027,24.1889355687415,24.7869391934643,NA,25.1605171953278,24.56891477351,22.4707593851016
"Q8TCS8",11,12,12,11,11,10,0.52239219390316,0.659235782650572,27.8237690331172,28.0112971750832,28.1279193028131,27.9725357778456,28.132723618516,28.1252043818042
"Q8TD16",4,3,3,4,2,3,0.393398000748511,0.546492594218851,26.6649797813395,24.3275450463826,24.5736700674024,24.908073071252,23.9832643579175,24.8131389982075
"Q8TD57",0,1,1,0,1,2,0.065027021841724,0.176264571385588,NA,22.8351508600372,22.7260890304149,NA,23.2718060910038,24.1740648101552
"Q8TDN6",9,10,10,10,8,10,0.566883534211641,0.694074794168949,28.2565260279004,28.5423087949987,28.4232714940627,28.8266125882145,28.2853953868134,28.439108979488
"Q8TDP1",2,2,2,1,2,2,0.622443734501892,0.73602600228036,24.4730012553499,24.1881206550999,24.6500119787608,22.8272624387129,24.8446508800641,24.7520065309871
"Q8TEA8",1,2,2,2,2,1,0.045416304544709,0.137350642919303,22.7134431572603,23.2309337386388,22.8422395684028,24.4385465167983,24.6498210138102,23.0771621545229
"Q8TED0",9,10,12,11,11,10,0.054895592583327,0.157208847059095,27.1989138052726,27.1695003442311,27.3919688892468,27.499993491426,27.5224742191378,27.5765886053212
"Q8TEQ6",22,23,22,25,22,25,0.0354631764485535,0.11539444433545,28.3075848103815,28.5392294698269,28.3770814014713,28.8634284855504,28.8093917522185,28.6183463519371
"Q8TEX9",12,12,14,10,11,12,0.427171014289833,0.577408642130436,27.872462304203,27.7784886358629,27.9720318131268,27.8584741588909,27.9825675097576,28.0991081677147
"Q8TF05",6,8,8,7,3,7,0.301170594766623,0.460899112152074,26.2574568903158,26.676943878639,26.463924661419,26.2439261186831,25.4377897729343,26.6165210586338
"Q8WTS1",1,1,2,1,2,2,0.517491507611564,0.655205925753821,22.3319056903375,21.7983369428299,22.8461688064624,21.9218492342785,22.9245985769986,22.9367212952344
"Q8WTT2",3,2,3,2,3,3,0.808296376933623,0.872920353013858,25.0982340197274,23.9597923677246,24.5332574477247,23.7668197878459,24.7440800780287,24.7743728556953
"Q8WU76",2,2,2,3,2,3,0.303513671040925,0.463086744912608,24.3485469783235,23.650779754416,23.6896903463632,24.8654952604558,23.8567009881055,24.0915304448112
"Q8WU79",4,4,4,4,4,4,0.928140348152802,0.952142178608744,26.7868227301502,26.3000962989869,26.3736132161362,26.4775186091352,26.53254231068,26.4959929050426
"Q8WU90",6,6,6,5,7,6,0.0367809964474314,0.118582972292002,27.6552010430741,27.6013369356709,27.5189618388902,27.9901924157703,28.2007125794599,27.7739798854338
"Q8WUA2",3,5,5,6,4,5,0.170680201919189,0.325792084165415,24.7117668538273,25.696704775397,25.865178000834,26.1553283695901,25.6478038497232,26.078358563143
"Q8WUA4",1,1,1,2,2,2,0.00122866163445694,0.00934192396065425,22.3896911037011,22.8645377397424,22.5900207862138,23.8275347780693,23.545828941844,23.5210594860479
"Q8WUB8",3,3,0,3,2,3,0.768928891195406,0.847512346371936,24.5986598943558,24.6900104408876,NA,24.9749067876187,24.3141235388211,24.8724981023702
"Q8WUD4",3,3,3,4,4,4,0.00671363228008882,0.0329683428006084,26.6735257311031,26.3349453058569,26.4631416518796,27.1625650239766,27.0276772429422,26.9773189484508
"Q8WUH1",2,2,2,2,2,2,0.904669091585942,0.937551203047494,25.3124709923203,25.1579401863195,24.9922458795879,25.0632702693918,25.2442675016798,25.1049998056306
"Q8WUH6",2,1,1,2,2,2,0.0597318956006746,0.166562902035622,25.5544254552419,24.7378051124488,24.791009988289,25.7523094598386,25.5067275862317,25.5717599424992
"Q8WUI4",3,4,3,2,1,4,0.0027922529429301,0.0167829485186391,26.8722641635603,26.9671435993981,26.8933717059187,25.5879880767918,25.6978145640652,26.2974294706303
"Q8WUM0",15,12,14,12,13,11,0.724940144630843,0.81337357102949,28.0487938434999,27.6472338461732,27.7509384080853,28.0431846725131,28.0581903236667,27.5625917395358
"Q8WUM4",28,28,30,29,30,30,0.394233618847566,0.546970491257782,31.1075589495867,30.9347862778076,31.0035968287372,30.9551959691553,31.2289792693728,31.2244677202828
"Q8WUW1",2,2,2,2,2,2,0.0308363983521151,0.103666653855821,24.7715201868226,24.6951767261258,24.8585042086736,25.4506787791844,25.0575900200163,25.0920655265608
"Q8WUX9",1,2,2,1,2,2,0.307760793951666,0.466912119058031,23.0099814378774,24.7744661240327,23.6486811003503,22.8480612045907,25.8959095625118,25.8984484182652
"Q8WVC0",3,3,1,2,2,2,0.349738455488662,0.505707395860309,25.2202855971763,25.2305874099679,23.6470272655789,25.2005372548796,25.1732105036995,25.1001440302017
"Q8WVD3",3,2,1,3,2,2,0.907580823075489,0.939075462660554,24.8138987890932,24.2773983703942,23.3666238191428,24.4567802220457,23.9535449674581,24.1879331845557
"Q8WVJ2",4,3,4,4,3,4,0.123045222180455,0.268067002668212,26.859259650009,26.5423722171348,27.0214030804275,27.3754330755706,26.8542764321342,27.3057079763917
"Q8WVM8",9,10,8,10,10,10,0.0157978397218042,0.0635502729274711,27.1163277139193,27.2317834657907,27.1367848251307,27.7621822508188,27.4820503663224,27.5235976079199
"Q8WVT3",1,2,0,0,2,2,0.0601683898469647,0.167268857088271,23.3385148818374,24.3173814349422,NA,NA,24.9352015577295,24.8027159988587
"Q8WVV9",12,15,16,14,13,13,0.348312796648194,0.505670959576221,28.1000062547069,28.2726504742173,28.3032777087802,28.5867232931601,28.3106523355874,28.2220580397251
"Q8WVY7",4,5,3,3,3,3,0.140695776723595,0.289382331973921,25.7756789129428,25.3297220779959,25.5321379126348,24.750216039914,25.4108006979531,25.3187314724339
"Q8WW01",2,2,2,2,2,2,0.232353289921436,0.393757692652895,24.6894479482649,24.8367735216492,24.9754312314063,24.9952518459631,24.9427580168846,25.0593695836704
"Q8WW12",4,4,4,4,4,3,0.766786270839352,0.845968311383101,28.1837714305217,28.2534080976114,28.1347784372216,28.0607868750438,28.3148106268146,28.0812201270744
"Q8WW33",7,7,7,7,6,5,0.181574502143486,0.338402339880493,28.5826988328003,28.3906016476713,28.6070746093191,28.0697479293908,28.6077105899896,28.0148413951926
"Q8WWM7",21,20,20,20,20,19,0.34108469363368,0.500009117081249,29.0976352574712,29.1609958906114,28.9815182241038,29.0870309170566,29.2993491666354,29.2275258120057
"Q8WWY3",5,6,8,7,7,9,0.0753142420891233,0.193313596291939,26.7189982015868,27.2100693266201,27.5304694379437,27.5970353094883,27.5210530196229,27.9215337655628
"Q8WX92",3,5,4,4,3,5,0.661496935617084,0.766315139737211,25.5870196338369,26.0977068119153,25.9791056785889,25.7358089710748,25.593835585381,26.0589590912808
"Q8WXA9",3,3,3,3,3,3,0.689236647518074,0.788439715641287,25.8837377850912,25.7181313892148,25.322292504389,25.9093869402015,25.6776415544056,25.576165205167
"Q8WXE9",3,2,2,3,2,3,0.103529805767536,0.239504550665061,24.8224568956544,23.4270218356234,24.5129212367329,24.8918328351635,25.00838292109,24.9958396697353
"Q8WXF1",6,5,5,7,7,8,0.00405505674962974,0.0223150408827634,27.5782516818921,27.4171641681603,27.4332012095686,28.0905219064525,27.9033059465426,28.108158654848
"Q8WXI9",5,6,7,5,7,5,0.84168179085333,0.894630086177281,25.9745994603814,26.2827230409925,26.2008902555852,26.1175931374908,26.2476441905566,26.0063808835853
"Q8WXX5",8,7,9,9,9,8,0.0362075773690639,0.117397987176737,28.4466638981858,28.2501112167564,28.4515097259657,29.0245919941911,28.8737894142999,28.5610051094029
"Q8WYA6",3,5,4,4,4,4,0.544365453858045,0.676249833721474,25.7624255108456,26.5105675184361,25.8926158659138,26.6478794085264,25.9112343193859,26.1516346639861
"Q8WYP5",1,2,1,1,1,1,0.808501570528272,0.872920353013858,22.2406087750301,23.2934042284145,23.2248935484638,22.9451696887829,22.7328653856013,22.8487934397186
"Q8WYQ5",2,3,1,4,2,3,0.0310063770493557,0.104008155955265,23.2685003425134,24.5815618405126,23.5275761652209,24.919721992606,24.6757906768404,24.8001920063725
"Q8WZ42",3,3,1,3,4,2,0.960577558802007,0.974187456724602,25.3480531063346,25.0790285816568,24.0160386410187,24.9816524251216,25.389930358319,24.1439323308508
"Q8WZA0",3,3,3,4,3,2,0.810974745836501,0.874187442362805,26.6651780364815,26.6278191093292,26.7637132410322,27.2162005254254,26.7254276150177,26.2988373578447
"Q8WZA9",2,3,3,3,3,3,0.0721105711823628,0.188141494903546,23.871709224945,24.4732634197683,24.2982010707384,24.4665037463461,24.6631542257332,24.8241315414561
"Q92499",19,19,17,19,21,20,0.0249296249139282,0.0885050185660237,29.9605582360746,29.8317173906808,29.8105590356872,30.1985426594324,30.1756400923349,30.1912413157862
"Q92522",4,4,4,4,4,4,0.421291524535153,0.571833363561252,25.489871427409,25.7058165877574,25.6636399618282,25.4210948752466,25.9175133884758,26.0165839327797
"Q92530",2,2,3,2,2,3,0.455880254126565,0.60402472447563,25.799382545758,25.8190618155372,26.5925290946537,25.4389179146742,26.0213079394888,26.0518645622884
"Q92538",3,2,1,2,2,2,0.935387006318663,0.957066176081435,25.8772490287602,23.4093266190358,23.0229270604436,24.0660619932259,24.0196483106878,24.4167881076435
"Q92541",5,4,6,4,7,6,0.546748856560553,0.677974526672803,25.7959046620023,25.9717474272956,26.6158494730311,25.4473599485492,27.0480497173997,26.7994199048588
"Q92544",0,1,0,1,1,1,NA,NA,NA,NA,NA,23.0243012174383,24.6234415193624,24.2715629111778
"Q92552",4,4,4,4,4,4,0.0772312886986244,0.196065185889329,25.9515773744301,25.5911338282942,25.8585439069536,26.1740553086027,26.0033279138822,26.1293903115021
"Q92572",2,2,2,1,2,1,0.0465919506583694,0.139287338730984,24.5909101653948,24.7095265968064,24.4358376316638,23.818200597382,24.4536324056833,23.9353588160484
"Q92575",2,3,2,3,2,2,0.785483236979373,0.859322428561127,24.1069724659361,24.2313744003761,23.5849430615998,23.953491087504,24.1751093223033,23.5897880782016
"Q92598",27,27,26,27,28,28,0.0186167624741278,0.071670607938372,30.4609427706473,30.3868802911709,30.4346165552513,30.7856968735122,30.7385111454344,30.7454434848474
"Q92599",9,10,9,9,8,8,0.784315517815417,0.858754063022569,27.0839544016475,27.2471959343303,27.0613578614289,27.2055444539158,27.106785510531,27.1774183650052
"Q92600,P53829",2,2,2,2,2,3,0.202841734722723,0.361894405086063,24.5121867858417,24.6754178776842,24.6583364739084,24.6061253766111,24.814280857199,25.4425822546701
"Q92609",3,2,2,3,1,3,0.456049906718064,0.60402472447563,23.5723603734434,23.6260008472878,23.1981635465725,24.1288243494425,22.9624728892538,24.1763013793161
"Q92614",1,2,3,3,2,5,0.121620560741044,0.265875764403413,21.8462390754589,23.7116036517764,23.7693829886432,24.2215423646546,23.5437308828564,25.2499757098489
"Q92615",5,5,3,5,5,5,0.0395460865578226,0.125023733109346,25.2640769910956,25.5177591491248,24.7475554674803,25.8798461764968,25.7542468903101,25.649456654525
"Q92616",52,52,52,54,53,49,0.0525493745798929,0.152500157018748,30.3230109535818,30.2539697552283,30.2257247802251,30.5441826510992,30.5357303158401,30.477663667554
"Q92620",6,6,9,6,5,7,0.984977766699193,0.991060558377089,24.9837015127,25.3620756139846,26.0632192035311,25.6527225551291,25.0085350586412,25.7680246149701
"Q92621",19,21,23,20,21,22,0.163343340043392,0.317229594413773,28.4995764122235,28.3782188342859,28.578468241809,28.6477589245644,28.568003215661,28.9162556727676
"Q92625",1,2,2,1,1,0,0.0710527099417116,0.18618177068012,22.2508225301362,22.9707373530329,22.5029189321988,21.7733139042457,22.1270033944033,NA
"Q92665",2,3,2,3,4,4,0.00603705549559823,0.0303649913681578,24.4123701109017,24.2815381007552,24.7163524119612,25.1526590154013,25.4989517881679,26.0256753770387
"Q92667",2,3,2,3,3,2,0.893409102350754,0.9289375999221,23.2722855987166,24.9737428824767,23.3453651518157,23.5355045322238,24.3649957705791,23.4676287957747
"Q92688",4,4,4,4,4,4,0.922818899249529,0.948175634769448,31.3352821161366,30.8293802008315,30.7629048637244,31.0335187228085,30.8773169364979,30.9607903997818
"Q92696",2,2,2,2,2,2,0.11100204331493,0.250116706993847,23.362848867555,22.3698903638174,23.5852309576412,23.4401354290349,23.9006443356931,23.9908474988015
"Q92733",2,3,2,1,2,3,0.780801903291166,0.856254394907283,23.7763285147772,25.2131003672415,24.5973661598457,23.5605691658515,24.2277219570503,25.3103469240897
"Q92734",4,4,5,3,5,5,0.525945334225048,0.661857431501565,26.6663365216524,26.863234449923,27.1460841468601,26.30989888027,27.7698876443837,27.3976996254012
"Q92769",5,5,5,5,5,6,0.23855421453552,0.40025168323319,27.7416925687011,27.5587053831979,27.54762209729,27.8315005631254,27.7161731891964,27.7559433409445
"Q92783,O75886",4,5,5,5,3,6,0.517428668073445,0.655205925753821,26.1843035743221,26.0338926685596,26.2523615019027,26.4307810122636,25.7243628213549,25.8780935652637
"Q92785",4,3,3,2,2,2,0.412582354656348,0.563195901239455,25.7078340699443,25.6876726817193,25.3488170508323,25.8316702819704,25.4289883331987,24.6054536086005
"Q92797",11,10,8,11,10,10,0.0059673375695034,0.0301099597096528,27.1165507823451,27.0807588616378,27.0869973320632,27.6181789172893,27.4620075051588,27.5582415896595
"Q92804",2,2,2,2,2,2,0.70445057661047,0.79903121096394,26.4254475437068,26.1754830686274,26.1403158357977,26.5177000511424,25.7706652485956,26.190951432163
"Q92820",2,1,3,3,2,3,0.149254565002159,0.299428023544349,24.0392123143483,23.2102609492765,24.4716276583996,24.7136026802469,24.0754187367968,24.817767920717
"Q92841",24,26,25,27,23,25,0.0845493384437348,0.209172495650932,30.1247801604766,30.0134720638814,29.907398922018,30.5307429787382,30.2913995547016,30.1400656885934
"Q92878",18,16,21,19,20,20,0.209497080363152,0.369433970087631,28.3117795450128,28.1219975152818,28.488470618193,28.3023053559308,28.7129091718745,28.6206992300133
"Q92879",6,6,6,6,5,6,0.2536029487017,0.413510941497477,27.2512533103272,27.2186672476872,27.1954788193897,27.3126779172943,27.332591396397,27.4120817032261
"Q92888",15,15,16,17,12,14,0.468850622316976,0.616396697121051,27.7192479260667,27.4844638555598,27.8379231316163,27.844454773113,27.1538543490193,27.5490842332075
"Q92890",4,6,6,5,6,6,0.188771679158754,0.346410458697601,27.319599839285,27.4991112983742,27.3529794541408,27.4930355719732,27.5333531898573,27.6746441127295
"Q92896",3,3,3,4,3,2,0.945811054041048,0.964746998638902,24.5618490065875,23.2979792478167,23.931082871651,24.796917281478,24.0622877625812,23.0448178944312
"Q92900",26,27,24,26,27,26,0.550760092043851,0.68100552587734,29.9586309120961,29.8226069722361,29.9346035787707,29.9625767414115,30.0143865017423,29.9412359451579
"Q92905",5,5,5,5,5,5,0.0917385477225869,0.221904164745727,26.400914009361,26.4887486672657,26.5455893078864,26.6916727118829,26.637986948614,26.7722519283378
"Q92917",9,10,11,9,9,11,0.556333066830968,0.684648354702691,27.0302654494821,26.7064506797078,27.1030868780212,27.0864976498937,26.8270751176973,27.2557525822395
"Q92922",25,26,23,26,25,24,0.147648539808643,0.297251826393218,29.0689039448095,28.9761629012714,28.7758505473169,29.2361045349729,29.0532211142246,29.187132915512
"Q92925,Q6STE5",7,8,8,8,7,7,0.198637595376737,0.357187508911578,26.8754311529397,27.140968969175,26.9165322036378,27.0575254539617,27.2695608021656,27.1765176375983
"Q92945",23,22,22,23,23,22,0.430070188863042,0.579760199125832,31.0698258131151,30.9518974497696,30.9937467375246,30.9294913489429,31.2058770091291,31.2077022011158
"Q92973",17,18,17,18,18,18,0.0749759755188633,0.192916187432067,29.4354868910258,29.3596949819662,29.4422189651938,29.8074328031635,29.5695937677064,29.6267790312222
"Q92974",15,15,16,13,12,18,0.662191484749749,0.766535791278446,27.6170028469302,27.3557666309184,27.7013354418057,27.4426266443282,27.4127562710066,28.1507452067287
"Q92979",6,6,7,7,6,6,0.645062923952022,0.753206311509886,26.7873832721838,26.7993902653668,26.9518468248183,26.700791384547,26.9193756097934,26.7406676036783
"Q92990",3,1,2,3,3,3,0.0503455697031893,0.14827404066233,24.6033789646919,22.3056997263163,24.1689454937151,25.1092169856079,25.1046047802301,25.2963519231934
"Q93008",12,10,11,11,10,9,0.74257185083204,0.827255868985535,25.965662513962,26.227734909381,25.6659328552389,26.6530427200271,26.1612175040106,25.4034234806074
"Q93009",26,25,26,26,24,23,0.323626842309853,0.483902213902835,29.0167043969065,29.2359461840429,29.0351008069632,29.2009807323126,29.3956756299155,29.1230320524486
"Q93034",3,4,2,3,4,3,0.59017667830862,0.712292241644305,24.1863876872748,23.2001340332688,23.8638536203128,23.5746986962748,24.3912922541339,23.8479066241552
"Q93045",1,1,1,1,1,1,0.806769900489002,0.871739527719286,29.8557395981506,29.6894836298041,29.5370263770747,29.4866952268551,29.8754065419188,29.8453131823619
"Q93050",5,6,7,7,6,7,0.44059199368074,0.589610054318433,26.2313689903992,26.0383426265087,26.5411441638809,26.7337368610101,26.2951667921994,26.2797055780321
"Q969G3",8,8,8,8,7,7,0.224780657335373,0.385362404646362,27.5048263844385,27.4664610730391,27.6334727113165,27.6248048636915,27.6770673981988,27.7622608012256
"Q969H8",4,3,4,4,4,4,0.415375999597265,0.566331533222571,26.7094912858203,26.5408493158242,27.1575036356098,26.4466213926608,27.4581138392742,27.3578899690224
